PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
PHAX,0.2097175195813179,0.21599598477284113,0.21629239742954573,0.21224103247125944,0.21475053454438844,0.25292891450226307
NAA38,0.24728254838423294,0.23362677612087943,0.21961327574469827,0.2326558841900392,0.2334155426783995,0.25346552241932263
NUF2,0.2056105782588323,0.20239538351694744,0.20408227344353994,0.2071389933427175,0.19855804940064747,0.22823646912972134
RBM14,0.23312718740531377,0.23785605600902013,0.24358701705932617,0.2463015147617885,0.2504140053476606,0.29838471540382927
SUPT5H,0.45657072712977725,0.44988728562990826,0.2888062596321106,0.3258008634050687,0.3014762947956721,0.35537217805782956
RPL18,0.25994321869479287,0.28482954535219407,0.2615354226695167,0.2900252408451504,0.24271277255482143,0.2977315882841746
AATF,0.24348636633820003,0.24079275959067875,0.2408667223321067,0.25982099605931175,0.24101941949791378,0.25667871038118995
RPL7,0.27562347716755337,0.2830881029367447,0.2586577551232444,0.30666061904695296,0.2695716487036811,0.28922845588790047
PSMD7,0.25365861573002557,0.2452893379059705,0.20506196401335977,0.21946527063846588,0.21556837856769562,0.23548238318074832
RPL4,0.26764458119869233,0.273441781103611,0.26069011390209196,0.286912827193737,0.2523571655154228,0.3107725322246552
PSMC2,0.23741938403019539,0.24694773096304673,0.21652035415172577,0.23913037318449754,0.22128435740104088,0.23550640275845158
POLR2F,0.2403926819562912,0.21748465895652772,0.21885288655757903,0.212992624938488,0.2134387657046318,0.22956368178129197
RPL14,0.2933657219012578,0.29832132160663605,0.28375834226608276,0.315832182765007,0.28705792129039764,0.32882202665011084
NSRP1,0.24133355276925222,0.22279185269560134,0.2425986805132457,0.23555603410516465,0.22363714022295816,0.2598641791513988
POLA1,0.2086005551474435,0.20098480795110976,0.21510685128825052,0.21623979296003068,0.21818227001598903,0.2358677876847131
RPS20,0.21357319317758083,0.23143635131418705,0.21344504319131374,0.24901757575571537,0.2131708301603794,0.24239503778517246
CNOT1,0.23826096020638943,0.25110376067459583,0.22985197976231575,0.5121047906577587,0.253577733412385,0.266260233707726
INTS9,0.26008969119616915,0.2740686706134251,0.26173784903117586,0.2447916567325592,0.2358581019299371,0.27010673923151834
SF3B2,0.23850413163503012,0.23079286019007364,0.22750105559825898,0.22130805353323618,0.23400481343269347,0.2570724194248517
GFM1,0.19569105122770583,0.193158820271492,0.21461077673094614,0.2027728727885655,0.2290260578904833,0.24510890245437622
NIP7,0.20829689875245094,0.21139605902135372,0.20807480812072754,0.20833323150873184,0.2151315752416849,0.2610937710851431
MED1,0.3153060163770403,0.32435321382113863,0.22515530032770975,0.2648671099117824,0.2433140320437295,0.26632412203720635
RPL5,0.22438954065243402,0.2512908975283305,0.24355309208234152,0.24185015509525934,0.23870068291823068,0.2866892938812574
RPA2,0.23613435668604715,0.2414985682283129,0.21628655706133162,0.21834487574441092,0.2201534786394664,0.22917511739901134
LSM6,0.24732457314218795,0.24037664915834153,0.22418966995818274,0.23533527233770915,0.23560338680233275,0.2709174800132002
CSE1L,0.27804113695254695,0.2821861505508423,0.25315457353225124,0.2829876014819512,0.2518969579384877,0.2846764733011906
POLR2E,0.1987583488225937,0.18241346521036966,0.2097649382693427,0.2026834977524621,0.20404114254883357,0.23028372547456194
SART1,0.2396400041050381,0.24832533134354484,0.22698442969057295,0.22739748656749725,0.2431890649927987,0.2736862285269631
MED10,0.266532720066607,0.26385212037712336,0.21116789896041155,0.2237247871235013,0.2536912150681019,0.24254690390080214
TPX2,0.2120034464380958,0.19431481713598425,0.1977386406876824,0.19822056591510773,0.19923970780589365,0.21422692388296127
HSPA5,0.29936863711247075,0.2798741769332152,0.23619904426427987,0.22803046726263487,0.23599656384724838,0.2963412352479421
RFC3,0.22078686101096018,0.21744137363774435,0.22801751111234939,0.21638004056044988,0.23100273311138153,0.26581729309899466
RIOK1,0.23484863787889482,0.24472616761922836,0.24273378551006317,0.2693598210811615,0.24272224605083464,0.2471902199089527
EIF3M,0.2079630685704095,0.20915120840072632,0.23620068388325827,0.2246623933315277,0.2490991907460349,0.28065335005521774
EIF4E,0.26099536229263653,0.2622251388701526,0.25721586834300647,0.25807907635515387,0.2767084796320308,0.31347747011618177
LTV1,0.23965474632051256,0.2648707611693276,0.24301808906926048,0.2754100528028276,0.2503201696607802,0.28029569321208525
CHMP6,0.2323757041441767,0.21918752005225733,0.21631443186810143,0.22314665192051938,0.21268093350686526,0.24010871037056572
INTS8,0.31289211809635165,0.2879893943667412,0.23803154826164247,0.23788567930459975,0.25184478163719176,0.27862130627036097
RPS15A,0.24313105808364022,0.2604364835553699,0.24289972914589775,0.268021273944113,0.24474273953172895,0.26345721466673744
RPL37,0.19834157553586093,0.21613779257644306,0.20595063133673233,0.22957369414242831,0.2150686031038111,0.24539027024399152
RPS24,0.2825828960963658,0.2975362368992397,0.2550238711493356,0.2082435531275613,0.2513448085103716,0.26630257282938274
RPS11,0.26480996049940586,0.2658156920224428,0.26673774793744087,0.30519741028547287,0.23870037868618965,0.28497572522610426
KAT8,0.24510157480835915,0.2210844736546278,0.2370828315615654,0.23530661687254906,0.24206450209021568,0.2635097661986947
PSMC4,0.27101995263780865,0.2539066331727164,0.2144682194505419,0.23411820828914642,0.21701704178537642,0.2421860641666821
NUP54,0.23128126727210152,0.2341195113129086,0.23604144321547615,0.2217274374432034,0.2596152391698625,0.2533496220906576
ORC1,0.21197528764605522,0.20794842205941677,0.2238269979134202,0.21121478360146284,0.21365798078477383,0.24590538768097758
PSMD12,0.22682823054492474,0.21957768872380257,0.20828554779291153,0.21664826199412346,0.21214053593575954,0.22955523524433374
RARS,0.2925700359046459,0.28936242312192917,0.27680232748389244,0.2565835701922576,0.3102451165517171,0.3078240777055422
MBTPS2,0.19312180082003275,0.18554784109195074,0.21105476717154184,0.2001272812485695,0.2049625664949417,0.25785398359100026
GNL2,0.22918894588947297,0.2383434846997261,0.23032488375902177,0.24887032359838485,0.2335060030221939,0.25092469081282615
MED22,0.30180827445454067,0.29770618511570823,0.21112469832102457,0.2527674651808209,0.22762082682715523,0.3018595261706246
POLR2I,0.2859514057636261,0.2777268836895625,0.21878287196159363,0.22097974767287573,0.23722589512666067,0.26062772547205293
HNRNPC,0.26412651389837266,0.26327934563159944,0.24677765369415283,0.25682868510484697,0.23546769469976425,0.2714504286646843
SLU7,0.3033059707709721,0.31485144581113544,0.2760264596768788,0.2687115605388369,0.290664051260267,0.3141893095203808
GPN3,0.3104996867477894,0.31947507336735725,0.2446247600018978,0.23012776300311089,0.23661710135638714,0.25651065073907375
DYNC1H1,0.20890501141548157,0.19369301199913025,0.22380902038680184,0.21784069968594444,0.2092781878179974,0.23866051187117895
WBP11,0.20622116161717308,0.2120781872007582,0.2146529108285904,0.21964570217662388,0.21916853884855905,0.2632376468843884
RPS29,0.2120194025337696,0.21554583559433618,0.2136284609635671,0.23469237486521402,0.2157574569185575,0.24325095986326534
LSM5,0.19063236067692438,0.20322191466887793,0.20723342647155127,0.21514019618431726,0.21119968593120575,0.242561178902785
