PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
RPL23,0.04802452027797699,0.052181631326675415,0.03304196894168854,0.02937185764312744,0.04079215228557587,0.03815317898988724
SLU7,0.060507774353027344,0.10582414269447327,0.04339766502380371,0.023946523666381836,0.052192747592926025,0.06491728127002716
NAA38,0.05370563268661499,0.0517832487821579,0.02012297511100769,0.034318119287490845,0.04078933596611023,0.04419344663619995
RBM14,0.03807792067527771,0.0333329439163208,0.01948368549346924,0.03095647692680359,0.057032302021980286,0.02999374270439148
SUPT5H,0.09917670488357544,0.07924447953701019,0.0668221265077591,0.07844413816928864,0.07467019557952881,0.056170232594013214
U2SURP,0.02455022931098938,0.012442439794540405,0.02625662088394165,0.01970994472503662,0.03726443648338318,0.03428398072719574
QARS,0.04374881088733673,0.05654434859752655,0.01981094479560852,0.03483814001083374,0.01187489926815033,0.03338345140218735
MAGOH,0.06280907988548279,0.05190908908843994,0.03501877188682556,0.028281331062316895,0.03240954875946045,0.03897067904472351
FCF1,0.04204210638999939,0.025389939546585083,0.029618501663208008,0.033497512340545654,0.02943289279937744,0.0208512544631958
RPS29,0.045637667179107666,0.015665635466575623,0.015610560774803162,0.015700504183769226,0.030001267790794373,0.045141786336898804
NACA,0.04952074587345123,0.06526371836662292,0.04532496631145477,0.0297451913356781,0.016650646924972534,0.05101679265499115
RPL7,0.024592995643615723,0.03199353814125061,0.032618433237075806,0.00775417685508728,0.030369311571121216,0.060792192816734314
RPL26,0.05631601810455322,0.01581186056137085,0.0137939453125,0.012668699026107788,0.016840696334838867,0.02585981786251068
SLC7A5,0.0094279944896698,0.03277727961540222,0.005154028534889221,0.013297677040100098,0.013188809156417847,0.024089887738227844
POLR2F,0.030449315905570984,0.03899748623371124,0.022096708416938782,0.07659974694252014,0.023192614316940308,0.027408212423324585
COPS8,0.011623680591583252,0.00795072317123413,0.018277257680892944,0.015833407640457153,-0.002495795488357544,0.04920847713947296
TEFM,-0.0040343403816223145,0.012599408626556396,0.03528514504432678,0.010370105504989624,0.00912061333656311,0.031076915562152863
POLR1E,0.02764439582824707,0.01544925570487976,-0.0014054179191589355,0.020506322383880615,0.029777884483337402,0.031057730317115784
MRPS35,0.03320026397705078,0.042799174785614014,-0.0018233656883239746,0.04306161403656006,0.016076326370239258,0.04452782869338989
RPL37A,0.0405573844909668,0.043198615312576294,0.01843412220478058,0.05526728928089142,0.021137312054634094,0.0311971977353096
DDX41,0.05739089846611023,0.0669926106929779,0.05498185753822327,0.04520314931869507,0.048566728830337524,0.06168636679649353
RPL8,0.05160616338253021,0.05684719979763031,0.044634923338890076,0.015512228012084961,0.04496897757053375,0.05370921269059181
SF3B4,0.05423197150230408,0.037491559982299805,0.017301827669143677,0.04067814350128174,0.016290396451950073,0.03579750657081604
WDR36,0.03446304798126221,0.016833335161209106,0.01216861605644226,0.013998597860336304,0.03324255347251892,0.04248835891485214
GFM1,0.001458197832107544,0.022927820682525635,0.006606042385101318,0.08912524580955505,0.00986415147781372,0.02615046501159668
SFPQ,0.04805964231491089,0.03221029043197632,0.03508877754211426,0.04701608419418335,0.04113385081291199,0.031333521008491516
RPL3,0.02704518288373947,0.021634834508101147,0.0244699294368426,0.018307946622371674,0.020909460882345837,0.03375106553236644
COPS4,0.050853610038757324,0.016095101833343506,0.030650705099105835,0.018398642539978027,0.026366710662841797,0.03636224567890167
POLR2D,0.03636890649795532,0.06564536690711975,0.026410549879074097,-0.0010340213775634766,0.034912288188934326,0.01566217839717865
EIF2B5,0.04416932165622711,0.03689950704574585,0.052281275391578674,0.02990269660949707,0.020859673619270325,0.024502888321876526
YTHDC1,0.041968852281570435,0.019444197416305542,0.03728422522544861,0.01333591341972351,0.04824233055114746,0.031870290637016296
BCAS2,0.012016624212265015,0.059739649295806885,0.011564701795578003,0.04670602083206177,0.03004363179206848,0.035739243030548096
