PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
RPL23,0.2898665815591812,0.295672744512558,0.211879663169384,0.22185436636209488,0.2411576360464096,0.3022156432271004
SLU7,0.32511577010154724,0.3236502408981323,0.28850725293159485,0.3407878279685974,0.32278764247894287,0.37693946063518524
NAA38,0.2332371473312378,0.2446417286992073,0.22966329753398895,0.2676991820335388,0.22606776654720306,0.29777078330516815
RBM14,0.30207788944244385,0.26274946331977844,0.3203495442867279,0.25990262627601624,0.2961931526660919,0.3614814728498459
SUPT5H,0.47841037809848785,0.38921625912189484,0.29385584592819214,0.2780967950820923,0.2509775012731552,0.34169042855501175
U2SURP,0.2575330436229706,0.2938864231109619,0.2888323962688446,0.26994213461875916,0.2282402217388153,0.33740508556365967
QARS,0.3667067438364029,0.3225138485431671,0.28497453033924103,0.23235322535037994,0.26857829093933105,0.3227945938706398
MAGOH,0.19090451300144196,0.22924521565437317,0.18389999866485596,0.26471346616744995,0.19211789965629578,0.33022400736808777
FCF1,0.21762152016162872,0.29563167691230774,0.2189578413963318,0.199207603931427,0.18446257710456848,0.2983870357275009
RPS29,0.23085085302591324,0.2030666619539261,0.18779809772968292,0.19566971063613892,0.20227723568677902,0.2725716233253479
NACA,0.2551289424300194,0.2625628411769867,0.24835290014743805,0.2313271313905716,0.23081810027360916,0.3050883114337921
RPL7,0.21445922553539276,0.2593231797218323,0.19920310378074646,0.18104204535484314,0.20155110955238342,0.2823655605316162
RPL26,0.23543781042099,0.2784841060638428,0.24704775214195251,0.19211558997631073,0.20727835595607758,0.2839275002479553
SLC7A5,0.20634740591049194,0.2059672400355339,0.21035127341747284,0.20466695725917816,0.21400442719459534,0.2903365045785904
POLR2F,0.27828869223594666,0.26032254099845886,0.23365118354558945,0.24314738810062408,0.22328875213861465,0.2819199040532112
COPS8,0.2936267852783203,0.28533506393432617,0.2606487274169922,0.21971338987350464,0.20156994462013245,0.3095458596944809
TEFM,0.19271951913833618,0.19204291701316833,0.19208914041519165,0.23921383917331696,0.20236584544181824,0.3010758012533188
POLR1E,0.20651578903198242,0.18499258160591125,0.21355192363262177,0.21171236038208008,0.22810344398021698,0.2490653246641159
MRPS35,0.17243309319019318,0.19849419593811035,0.1933344453573227,0.21021027863025665,0.22227789461612701,0.3386332392692566
RPL37A,0.21483319252729416,0.23243830353021622,0.2186497449874878,0.19496193528175354,0.2154802903532982,0.265505313873291
DDX41,0.413008451461792,0.38863539695739746,0.34363800287246704,0.35266947746276855,0.4086677134037018,0.46097663044929504
RPL8,0.23713794350624084,0.24371445178985596,0.20787473022937775,0.20898449420928955,0.23272045701742172,0.3142799586057663
SF3B4,0.24176025390625,0.21899721026420593,0.21170897781848907,0.26011019945144653,0.22273853421211243,0.2517882511019707
WDR36,0.32341110706329346,0.2695022225379944,0.22761774063110352,0.26505565643310547,0.23807761073112488,0.26891040802001953
GFM1,0.2059229612350464,0.21541471779346466,0.21981105208396912,0.22274799644947052,0.20214241743087769,0.3409310281276703
SFPQ,0.2691924571990967,0.20957902073860168,0.20913955569267273,0.24869517982006073,0.22593912482261658,0.3004904240369797
RPL3,0.19714981565872827,0.19892514497041702,0.20020884772141775,0.1943461038172245,0.19758406033118567,0.3000714586426815
COPS4,0.23686611652374268,0.17137086391448975,0.21265091001987457,0.20595383644104004,0.21611735224723816,0.2786106467247009
