PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
PSMA3,0.009528785,0.0076538837,0.006701127,0.0057175304,0.0107762385,0.008418327197432518
BAP1,0.0045655183,0.0037094664,0.0041966815,0.0041343253,0.004614103,0.011629216372966766
RPS19,0.010149496,0.010709707,0.011137944,0.011674329,0.0060594007,0.012049647979438305
EIF4G1,0.0058862185,0.004582606,0.0041018785,0.0040400936,0.0045219916,0.007579322904348373
SNAPC3,0.0036001944,0.0028281463,0.0026017204,0.0029773987,0.0037576996,0.007963301613926888
RBMX2,0.011353302,0.009801939,0.0065973937,0.0106966235,0.007221158,0.009057986550033092
EIF2B4,0.012906926,0.011448232,0.006294204,0.011813564,0.007060751,0.008222026750445366
NELFCD,0.0035922579,0.0033926463,0.0031251216,0.003446575,0.0035680467,0.010119913145899773
CPSF3,0.007245644,0.0058617345,0.0060373195,0.0064478484,0.0051023546,0.008983343839645386
RPL21,0.007240581,0.007317697,0.0023110555,0.0026546754,0.004264122,0.009040290489792824
PSMB7,0.0037912019,0.0027060842,0.0024316474,0.0027061375,0.0028940523,0.0069344742223620415
PRELID3B,0.0069402712,0.005818238,0.0057436274,0.0056851055,0.004591773,0.007582175545394421
SSRP1,0.0102720745,0.007703322,0.0052951225,0.0055248146,0.00492226,0.0074253627099096775
ACTR8,0.0046228734,0.0037404587,0.0039927624,0.0043964717,0.003930169,0.010072428733110428
BCR,0.013925027,0.011343172,0.01160008,0.01139316,0.008296459,0.009289678186178207
RPL23,0.01348759,0.01374298,0.014028585,0.009705378,0.009355917,0.00984441302716732
YEATS2,0.0027983002,0.002618868,0.0024793497,0.0024015703,0.0029232649,0.008281977847218513
PSMB5,0.00646362,0.0058278283,0.004057215,0.003890139,0.0041676415,0.007225723005831242
RPL6,0.015678076,0.016151762,0.010724656,0.012138991,0.0117669,0.011272573843598366
SRRT,0.014897983,0.014368686,0.0100132385,0.010997336,0.010198776,0.012281905859708786
MCM10,0.0053278473,0.005062219,0.0034439468,0.00438739,0.008103354,0.007726235315203667
CDK1,0.0038926448,0.0033682545,0.0020823565,0.0023521488,0.0025287848,0.006012041121721268
RPAP2,0.012087891,0.011805444,0.00519042,0.011359548,0.0054606134,0.00828983448445797
ABCE1,0.00824507,0.008443946,0.0066652424,0.0069089592,0.0065080477,0.007269717752933502
ATP6V1B2,0.0046675736,0.0044601965,0.0029596228,0.002823774,0.0033827343,0.007049138657748699
ANKRD11,0.0023076094,0.00216699,0.002520659,0.0024574131,0.0029462078,0.008588165044784546
PCF11,0.0063016764,0.005720906,0.0044625755,0.004845216,0.0046672793,0.00792758446186781
RPL37A,0.0074231206,0.007682931,0.004883136,0.006125091,0.0049308673,0.012703439220786095
TUBGCP2,0.0021866243,0.002293207,0.0020476608,0.0021445854,0.0022668072,0.006994949653744698
RPL8,0.008510125,0.008764172,0.005264722,0.00785698,0.005973011,0.007327287457883358
UBL5,0.009531283,0.009273076,0.01536252,0.009197678,0.005921194,0.008655499666929245
WDR12,0.0051076696,0.0051801396,0.0031959286,0.0039053154,0.0036051741,0.006105232518166304
RPL9,0.0084679695,0.0087944325,0.0057678786,0.007471455,0.0063333963,0.007644233759492636
NUP107,0.0064668115,0.006003793,0.004701185,0.0065169395,0.0041323667,0.006665301509201527
NDC80,0.0047827484,0.0045626657,0.0022821731,0.0023822268,0.0025133386,0.006148261949419975
RPL34,0.009247582,0.010026518,0.0077413316,0.0074177147,0.006712686,0.007254474796354771
RPL32,0.0065167444,0.0061762105,0.005243851,0.005078136,0.0046294583,0.006758261471986771
MAK16,0.005338681,0.0056875763,0.003491253,0.0025389763,0.004027763,0.007204211317002773
FTSJ3,0.0060741017,0.005721594,0.0060134777,0.0065110354,0.0060257344,0.007616087328642607
TRA2B,0.0042840713,0.0039675045,0.005560515,0.0051964223,0.0046157716,0.008717267774045467
POLR2D,0.004020466,0.0036223838,0.0030697382,0.003271665,0.0030091787,0.006653288844972849
PSMD1,0.002372469,0.0023040338,0.0024685336,0.0025728715,0.0025407127,0.0067068664357066154
YEATS4,0.0039193844,0.0039221803,0.0046664504,0.0042569893,0.0049476475,0.010065420530736446
FAM32A,0.0055779265,0.0048427717,0.0034137294,0.00372939,0.003234377,0.006180041469633579
MRPS35,0.0029072566,0.0027411575,0.0025690596,0.0023448097,0.0032230814,0.0072718420997262
ICE1,0.004167814,0.0035519782,0.0026005309,0.0027060886,0.0024475057,0.006558054592460394
DHX36,0.0039270013,0.0035647617,0.003140481,0.0033468816,0.0035929282,0.007365657947957516
SDAD1,0.005407504,0.0055117416,0.0035393545,0.0030045442,0.0035640635,0.007111240178346634
RPL31,0.014083819,0.014623246,0.010237334,0.011263958,0.010380714,0.016939010471105576
GTF2H1,0.006819638,0.0058697653,0.003067645,0.0038841031,0.003657952,0.006893759593367577
NIFK,0.0068444153,0.006807499,0.0054202066,0.005854292,0.0047875284,0.006490372121334076
PMPCB,0.0073094377,0.006703139,0.004100976,0.003370995,0.0043515894,0.006879980675876141
HARS,0.01706667,0.016388893,0.008161418,0.0071170516,0.008234024,0.009461890906095505
CDC27,0.0016229657,0.0014345922,0.0012872777,0.0014527249,0.0016993037,0.005855943541973829
CASP8AP2,0.0091097,0.00938093,0.011423497,0.008620658,0.009055601,0.013231794349849224
POLA2,0.00550189,0.0050024083,0.0038677373,0.0059972554,0.005120465,0.009766888804733753
ZMAT2,0.004908435,0.0045778747,0.0037760946,0.0036122552,0.0032065625,0.006863811984658241
NUP160,0.004156006,0.003531479,0.0024987205,0.0033613516,0.0026954722,0.006640232168138027
RPA1,0.0030332855,0.0023804263,0.001643935,0.0017616758,0.0020821244,0.006064463406801224
RPL10,0.007244941,0.0074057956,0.0047599897,0.0062528495,0.0049039223,0.007676366716623306
POLD1,0.0068407515,0.0068772663,0.0058830306,0.0064644413,0.0062431963,0.011333386413753033
DHX15,0.015346304,0.01569539,0.016892543,0.016213583,0.0075493497,0.009727321565151215
DDX46,0.0042098397,0.004097709,0.00365207,0.003524264,0.003510798,0.008116893470287323
COG2,0.0013402479,0.0011017986,0.0014954264,0.0015741729,0.0020925791,0.007616790011525154
MZT1,0.0015526194,0.00143916,0.0014140094,0.0019634438,0.0023195904,0.007748555392026901
RRM2,0.002234106,0.0020366344,0.0016168765,0.0019197499,0.0021078372,0.0061132051050662994
RPL10A,0.006462782,0.0067269453,0.0052032643,0.006212687,0.0044579753,0.0064568594098091125
RPS7,0.012400306,0.01235805,0.0075977403,0.009467921,0.0077233585,0.009686562232673168
CCT3,0.0068380996,0.0064140474,0.0052409824,0.0052954163,0.00539874,0.009221579879522324
SUPT6H,0.03613049,0.03445583,0.012134207,0.013184911,0.013819491,0.012888286262750626
ABCF1,0.0018640837,0.0017595848,0.0014342804,0.0015049564,0.0015717933,0.0057341307401657104
