PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
PRPF4B,0.5,0.6,0.62,0.54,0.64,0.55
PCF11,0.42,0.62,0.62,0.64,0.72,0.62
EIF3E,0.46,0.46,0.54,0.54,0.44,0.53
RPL26,0.54,0.5,0.64,0.68,0.56,0.64
NFRKB,0.5,0.64,0.56,0.54,0.66,0.6100000000000001
PIAS4,0.56,0.5,0.44,0.48,0.64,0.45
IARS2,0.46,0.5,0.56,0.54,0.56,0.51
SRRT,0.52,0.56,0.6,0.64,0.64,0.55
MED19,0.46,0.54,0.7,0.7,0.58,0.72
SMC4,0.46,0.58,0.48,0.6,0.56,0.6
EIF2B5,0.52,0.48,0.64,0.7,0.64,0.7
POLA2,0.5,0.52,0.48,0.46,0.5,0.56
INTS9,0.48,0.58,0.58,0.64,0.6,0.59
DHODH,0.64,0.56,0.6,0.52,0.5,0.48
