PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
PHAX,0.9969983944494838,0.9970376529953299,0.9978536927562098,0.9979175079643076,0.9979640775552452,0.996816378347297
NAA38,0.9941497404123556,0.9943112010447364,0.9968013560376932,0.996130313523966,0.9956543917504137,0.9961147259482491
NUF2,0.9987296087118547,0.9987598273007373,0.9988537593877787,0.9989180334805161,0.9986669795821952,0.9988766053160265
RBM14,0.994936006981971,0.9953273623464947,0.9948492410813776,0.9953442619725464,0.9941851092129657,0.9935947724357121
SUPT5H,0.9799968811274488,0.9812335465112638,0.9871625401537747,0.9882475537875131,0.9891081788488922,0.9879891371466254
RPL18,0.9923691949626818,0.9930628068854126,0.995042994299056,0.9921719816848474,0.9957401767397698,0.9957207841704916
AATF,0.9956758632916998,0.9958282540370883,0.9970654228288792,0.995541125132062,0.9973231521833616,0.9969932539494726
RPL7,0.9931848893451309,0.9923886404333327,0.9954108254178515,0.9931213990782638,0.9951442204164328,0.9969321284028336
PSMD7,0.9943994843131458,0.9937813362558868,0.9968430314479979,0.9959187766736435,0.9968590575341338,0.9965249798471429
RPL4,0.9938153423947991,0.9926995815412685,0.995226910147381,0.992515979908079,0.9966300111895973,0.9968876665119266
PSMC2,0.9957114450442183,0.9950644251059473,0.9978161978513437,0.9968940793207174,0.9972980856732572,0.9971133696253104
POLR2F,0.9980602930986479,0.9973338989786787,0.9978892393262035,0.9980234203043183,0.9975201372478452,0.9978436579972577
RPL14,0.9902049380393584,0.9908834016596927,0.994063915545393,0.9913800761143987,0.9924524638686016,0.9947843281898059
NSRP1,0.9945424656422203,0.9955020045003823,0.9945828296366535,0.9954084370576205,0.9959365464449692,0.9955884088910363
POLA1,0.9968206636051395,0.997330920662268,0.9985387713435363,0.9973714371400714,0.9977137384876043,0.9968811982143597
RPS20,0.9959966669682183,0.9961615162518893,0.9979555968775045,0.9964161097796417,0.9984648816044096,0.9977287295562058
CNOT1,0.9962269922384144,0.9956340019178248,0.9968846520561176,0.977679240026905,0.9936832980136046,0.9918215752521977
INTS9,0.9892219921837183,0.9908476735856087,0.9925469571923085,0.9934013136871249,0.9937020333943174,0.9935150166791413
SF3B2,0.9953041505450764,0.9945828626872582,0.9962849412619836,0.9966505134309551,0.9958462677221718,0.9967921135756024
GFM1,0.9978463500881751,0.9985067030202658,0.9970812805624834,0.9985856710695652,0.9973259518097312,0.9980353227863701
NIP7,0.9976221525072706,0.9976653007594918,0.9981880232335674,0.997973907535689,0.9982175360211968,0.9982367459393281
MED1,0.9921328514825059,0.9923383903435965,0.9959499635234005,0.9920682461031547,0.9950858148493771,0.9959322861442147
RPL5,0.9943999219201388,0.9943428064757849,0.9956821667535651,0.9958054058306438,0.9956690733873248,0.9962465117410313
RPA2,0.9932924499457467,0.9928129275887388,0.9962443325899478,0.9963107433566438,0.9958487409146775,0.9963449145730522
LSM6,0.9938206469136877,0.9946610235278674,0.9968681117258498,0.9964840766003393,0.9963901630735921,0.9964101927442057
