,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
71,NUF2,0.1895323246717453,0.9102770312119748,357.37636836713597,4.121064,554.9369,0.8839069306850433,0.8843446001410484,30.673446655273438,inf,78.44115438696525,940.8603,train
72,SON,0.24036476016044617,0.9724646296311341,365.6524001168276,4.5013256,571.08356,0.9607352986931801,0.9604691453278065,31.4415340423584,inf,80.62765064241931,988.57007,train
73,DLD,0.2502668499946594,1.0353077354316536,365.6860623441438,4.22117,566.1294,1.0517102926969528,1.0513250157237053,32.02278518676758,inf,81.31168043360168,1025.4587,train
74,LTV1,0.25599849224090576,0.9255423025767516,351.19444429598485,4.914004,545.0508,0.9369196593761444,0.936769038438797,30.29271125793457,inf,77.42416126988444,917.6483,train
75,HNRNPC,0.2290792465209961,1.0109648284510004,369.2707384432322,3.6367035,580.74927,0.9935591267421842,0.9935821392573416,31.86807632446289,inf,81.95362411593862,1015.5743,train
76,MRPL14,0.19886913895606995,0.8850064409021171,348.1705474402514,5.017207,536.13696,0.8845658898353577,0.8844016715884209,29.7591495513916,inf,76.03407134362939,885.60706,train
77,SLC7A5,0.19287118315696716,1.0187156122984193,379.2658154034955,5.3833504,593.90594,0.9798265602439642,0.979428993538022,31.85765838623047,inf,82.55505113748468,1014.9104,train
78,SIN3A,0.1952240765094757,1.0440628513284074,371.22192468547973,4.1319957,603.83325,1.04340635612607,1.0435706749558449,33.095943450927734,inf,85.12732309528948,1095.3414,train
79,WDR36,0.24247248470783234,0.9736322003504807,370.1875663686912,4.6686516,580.9785,0.9809278193861246,0.9810850713402033,31.8294677734375,inf,81.74420612247388,1013.1151,train
80,PHB2,0.30162087082862854,1.0323991382353481,369.36723097660945,4.295412,567.00476,1.023504400625825,1.023323692381382,31.014171600341797,inf,79.80481144986781,961.8789,train
81,MED30,0.42457646131515503,0.89442340438299,352.1655883597351,3.4815679,538.1953,0.8929109945893288,0.89322280138731,29.30919647216797,inf,75.58091049369979,859.02893,train
82,WBP11,0.20408214628696442,1.0478056250981285,368.1378173051655,5.101615,583.2841,1.036739394068718,1.036802500486374,32.16128158569336,inf,82.54067056433219,1034.3481,train
83,C1QBP,0.19781139492988586,0.9437210056472719,362.8851604080986,4.2493825,547.1452,0.9370738789439201,0.9375237785279751,30.089780807495117,inf,77.15772668211655,905.3949,train
84,COPS6,0.20812666416168213,1.001551744771848,357.0872751669185,5.0276947,577.80634,1.026873141527176,1.027111241593957,32.730079650878906,inf,82.97458232114995,1071.2582,train
85,RBM14,0.2306249588727951,1.013843185167382,367.5030148096374,5.131201,591.38074,1.0324498638510704,1.0324271731078625,32.93123245239258,inf,83.99368406774697,1084.4661,train
86,NAA38,0.26672112941741943,1.0189687676009418,369.7428554431042,5.094022,592.23645,1.0066653825342655,1.0066841500811279,32.76963806152344,inf,83.82068167478903,1073.8494,train
87,RSL1D1,0.20457792282104492,1.0273938553352502,369.6937519187224,3.877899,583.1423,1.0173811167478561,1.017210267484188,31.678009033203125,inf,81.77991815294476,1003.49634,train
88,RPL7,0.2604461908340454,1.0435462505042723,373.26101345141126,4.0175915,606.5713,1.0367543920874596,1.0368316285312176,33.49103927612305,inf,85.88355406371797,1121.6498,train
89,ARGLU1,0.1995430886745453,0.9431609506282607,360.18790170902076,4.4525533,554.39966,0.9537455439567566,0.9544280730187893,30.711015701293945,inf,78.52132235101746,943.1665,train
90,MED1,0.31080955266952515,1.04976654050702,372.63013945482044,4.580109,596.2572,1.0346731655299664,1.0342350006103516,32.781105041503906,inf,84.13759696486974,1074.601,train
91,RPA2,0.22413663566112518,0.9513324118773541,366.8315488183748,4.061828,570.1904,0.934274896979332,0.9346983432769775,30.873088836669922,inf,79.82482876893866,953.1476,train
92,PSMD6,0.2436518520116806,1.0124662587095374,368.78531253670997,4.029806,594.4994,1.0027038678526878,1.002338718622923,32.204498291015625,inf,83.14742790020578,1037.1296,train
93,EIF2B4,0.2556033730506897,1.038508047106399,378.6250883008951,4.615893,575.3229,1.0254817456007004,1.0253730937838554,31.734485626220703,inf,81.19759276231689,1007.0775,train
94,INTS8,0.3047615587711334,1.0446531562367174,371.8874659427304,3.9876797,596.87756,1.0451722294092178,1.0452461168169975,32.841087341308594,inf,84.2708467004722,1078.5369,train
95,NUP54,0.2262057065963745,0.945912200747393,356.6543093894918,4.1867785,560.6393,0.9618406444787979,0.9623635299503803,31.22317886352539,inf,79.66271878902049,974.88696,train
96,AATF,0.2369987666606903,0.8614392949701212,347.72577008354324,4.411344,528.4023,0.8670470863580704,0.867740124464035,29.348182678222656,inf,74.89978458348352,861.3158,train
97,BUB3,0.19636669754981995,0.9542559818202369,358.2868602892654,4.2689857,559.08777,0.9501538053154945,0.9500347152352333,30.967538833618164,inf,79.23829723004204,958.98846,train
98,RIOK1,0.24535204470157623,0.8752577327580051,346.39724805809385,4.6216593,519.4066,0.8793147206306458,0.8792112469673157,28.999828338623047,inf,73.95428196463706,840.99005,train
99,NRDE2,0.24345292150974274,0.9841782886734064,358.2356334844511,4.120248,565.2939,1.00287174154073,1.002970514819026,31.530153274536133,inf,80.46232288250538,994.1506,train
100,RPL11,0.2110648900270462,1.0926424829298316,374.8797893014105,4.5390735,602.2379,1.0958524197340012,1.095998302102089,32.97163772583008,inf,84.83116128253822,1087.129,train
101,RPL36,0.32077300548553467,1.0046026477784353,360.6982509626503,4.4458246,565.61017,1.0152799794450402,1.0158368367701769,31.316865921020508,inf,80.23150039314197,980.7461,train
102,DHX16,0.22043238580226898,1.0532462847022115,367.4862870210824,4.5377607,578.7526,1.04495395347476,1.044778659939766,32.21189880371094,inf,82.18342306606236,1037.6064,train
103,POLR2B,0.22734934091567993,0.9504098921179274,361.7392424852834,4.42535,560.4589,0.9450232274830341,0.945061944425106,30.890005111694336,inf,79.17771850382171,954.1924,train
104,DDX24,0.23645173013210297,0.9764723450814791,362.70992483213206,4.616482,564.93445,0.9882556404918432,0.9882560046389699,31.60444450378418,inf,80.39961125847312,998.8408,train
105,DNTTIP2,0.2764991223812103,0.9489065569496681,362.4749988417535,4.9149985,559.90955,0.9404100701212883,0.9403115436434746,30.905582427978516,inf,79.10831481005934,955.15497,train
106,POLR2A,0.242677703499794,0.9602840437286865,366.38107661891746,5.137905,559.40283,0.9497056193649769,0.9498681649565697,30.724159240722656,inf,78.9656154777142,943.97394,train
107,RUVBL1,0.2962054908275604,1.029300247978401,372.2102525606291,4.899237,572.5856,0.9872883474454284,0.9871932500973344,31.40517807006836,inf,80.62592411253614,986.2852,train
108,RPS11,0.25024640560150146,0.9539198122393568,363.35968734845386,3.9447706,578.1407,0.9609532132744789,0.9608956426382065,31.78362464904785,inf,81.52747606796186,1010.1987,train
109,SUPT5H,0.4666244685649872,0.9742304754822345,363.45868276626146,4.327985,558.72296,0.9717215802520514,0.9722869042307138,30.787778854370117,inf,78.95599930386578,947.8873,train
110,RPS12,0.2754901647567749,0.9764901781517167,363.9213407296839,4.102906,562.6338,0.9581114426255226,0.9579178802669048,30.90564727783203,inf,79.32122738485641,955.15906,train
111,CCDC86,0.23014767467975616,1.0458673866271628,372.8696316489544,4.415577,581.7888,1.051178652793169,1.05136988312006,32.06767272949219,inf,82.16303524773834,1028.3356,train
112,EIF3H,0.21202823519706726,1.0137946613941549,368.88455100182216,5.6210003,581.35583,1.0191926136612892,1.0191555377095938,32.008689880371094,inf,81.99487615747219,1024.5563,train
113,RAD51,0.2173759639263153,1.0033062310436704,363.5889388441684,6.4525113,574.646,1.0247239042073488,1.0246168989688158,31.79206085205078,inf,81.24454389052443,1010.7352,train
114,PRPF4B,0.20656819641590118,0.9394393154495094,357.2640582476006,3.999474,553.29626,0.9294440969824791,0.9302484467625618,30.371334075927734,inf,78.11233740041067,922.41797,train
