,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,NUMA1,0.1983797550201416,0.03259870141441033,36.61574193073869,0.8558315,2.296972,0.08494460582733154,0.08510482311248779,0.8595927953720093,inf,0.9214204332963271,0.73889977,train
1,RPSA,0.2563965618610382,0.02268646979576532,36.67636316163847,0.24182636,1.6142316,0.007977426052093506,0.008096098899841309,0.2735663652420044,inf,0.37502558316415885,0.074838564,train
2,RPA2,0.22413663566112518,0.039387740625176124,38.694997929617294,1.1411579,2.7636108,0.14965492486953735,0.14990466833114624,1.1447185277938843,inf,1.2092103987632867,1.3103807,train
3,AATF,0.2369987666606903,0.02112615641923064,33.868453939338394,0.15542656,1.504379,0.003101527690887451,0.0031089186668395996,0.17199580371379852,inf,0.2744813841974139,0.029582558,train
4,SNAPC3,0.19702860713005066,0.03500753628940231,48.42712781580469,0.5314585,2.4780602,0.03296738862991333,0.033046603202819824,0.5428763031959534,inf,0.6593977876652836,0.29471466,train
5,RPS29,0.2212577760219574,0.029342421143624595,44.17474754567429,0.23487526,2.082017,0.006990551948547363,0.007048189640045166,0.2573639750480652,inf,0.3968704475835696,0.06623622,train
6,KPNB1,0.20749619603157043,0.03065239163736963,37.59785140591725,0.7477776,2.1637704,0.06467670202255249,0.06478714942932129,0.751916229724884,inf,0.8158823577358767,0.56537807,train
7,PAF1,0.3129810094833374,0.04712933305807283,39.571236997323965,1.8953692,3.317092,0.3584985136985779,0.3591073751449585,1.8970245122909546,inf,1.939139516750847,3.598702,train
8,RPLP2,0.23281289637088776,0.018432640087629414,28.41728016831343,0.09725058,1.3133738,0.0014773011207580566,0.0014791488647460938,0.11858198046684265,inf,0.21865528608441767,0.014061685,train
9,INTS9,0.26333463191986084,0.04621074486095565,45.1747194548132,1.369504,3.2285624,0.21040618419647217,0.2108030915260315,1.3733876943588257,inf,1.4455384646437508,1.886194,train
10,KRR1,0.2618332803249359,0.024606539379396775,43.4486832314139,0.14296383,1.7494057,0.0029874444007873535,0.0029926300048828125,0.16836418211460114,inf,0.29759830186954456,0.028346496,train
11,DDX41,0.26895472407341003,0.033478916629598426,31.9294146931466,1.0665934,2.3544917,0.13092690706253052,0.13120102882385254,1.069084644317627,inf,1.1171212351421014,1.1429421,train
12,COPS6,0.20812666416168213,0.059410975886267293,69.1664216990986,0.769705,4.1933103,0.07193171977996826,0.07209306955337524,0.7922437787055969,inf,1.0066365878968981,0.6276501,train
13,PSMD4,0.22675228118896484,0.03714817881853825,46.18992212657226,0.88480115,2.6155658,0.09112584590911865,0.0912589430809021,0.8899376392364502,inf,0.9682636801639425,0.7919891,train
14,COPS8,0.19573143124580383,0.02926726081029853,35.52889870857827,0.6670282,2.0710568,0.0513615608215332,0.05149620771408081,0.6724517345428467,inf,0.7411376985500047,0.45219135,train
15,SNRPB,0.20778396725654602,0.035275958060606495,43.91366942471116,0.8881614,2.480359,0.09172570705413818,0.09185534715652466,0.892651379108429,inf,0.9632330864412225,0.7968265,train
16,NAA38,0.26672112941741943,0.033047817158290166,31.221068040641693,1.1469903,2.3193383,0.15054231882095337,0.15085667371749878,1.148817777633667,inf,1.1886206994655237,1.3197824,train
17,FCF1,0.2738950252532959,0.02880492322493072,36.43472034895364,0.43080992,2.0577419,0.02574300765991211,0.025871872901916504,0.482571542263031,inf,0.6005377867017585,0.23287526,train
18,CPSF3,0.24354463815689087,0.038616756364717834,40.757847235476405,0.9753156,2.7186882,0.1103067398071289,0.11052000522613525,0.980080246925354,inf,1.0563529452885705,0.96055734,train
19,TSR2,0.2869512736797333,0.021520284814023256,31.86127620070558,0.19676214,1.5307596,0.004641592502593994,0.004652500152587891,0.21006335318088531,inf,0.3058055776848404,0.044126615,train
