,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,FTSJ3,0.22536662220954895,0.04089964826606331,46.16419607125447,1.0228878,3.047198,0.11101758480072021,0.1108698844909668,1.0292574167251587,inf,1.123355244321522,1.0593709,train
1,RPS19,0.28715091943740845,0.04433649272839685,52.5589915260925,0.72454214,3.3110268,0.05837363004684448,0.05832648277282715,0.738972008228302,inf,0.8911491579056298,0.5460797,train
2,PCF11,0.23181787133216858,0.04406560458554906,47.56663267310868,1.0547315,3.2852771,0.1177743673324585,0.11759281158447266,1.0619876384735107,inf,1.1672315087450114,1.1278181,train
3,NUP98,0.21089111268520355,0.042057661010150744,45.193870616780806,0.935972,3.1397638,0.0942150354385376,0.09407711029052734,0.9439710378646851,inf,1.0533274868705964,0.8910813,train
4,CASP8AP2,0.26041606068611145,0.03762782541438134,47.32000443902572,0.6729358,2.8165123,0.04988974332809448,0.0498356819152832,0.6837844848632812,inf,0.8053899484432675,0.46756127,train
5,HEATR1,0.26246291399002075,0.04452641213303386,51.18692738804497,0.8363464,3.325253,0.07644128799438477,0.07634854316711426,0.8481549620628357,inf,0.9853839745294923,0.71936667,train
6,ARGLU1,0.2036948800086975,0.039496421904159286,50.50242432839248,0.61108464,2.9628282,0.041758596897125244,0.04184824228286743,0.6272348761558533,inf,0.7717053333708963,0.39342362,train
7,XPO1,0.23899388313293457,0.04733208505290379,47.026710913677704,1.3006384,3.537274,0.1722227931022644,0.17191100120544434,1.306620478630066,inf,1.4036633834829038,1.7072572,train
8,DSN1,0.2173806130886078,0.04530912696266385,46.26659799752905,1.2847995,3.3835614,0.168468177318573,0.16814875602722168,1.290003776550293,inf,1.3782782845598205,1.66411,train
9,COPZ1,0.21692800521850586,0.040152993062644304,47.52504373599773,0.8506919,3.001524,0.07835590839385986,0.07826054096221924,0.8591833710670471,inf,0.9694713428911143,0.7381961,train
10,EIF3H,0.212897390127182,0.03675252835797965,46.54276657365987,0.51728463,2.7537656,0.030075013637542725,0.030060946941375732,0.532040536403656,inf,0.6722587813559631,0.28306717,train
11,BUB3,0.19713346660137177,0.037337010563811064,46.82937040482639,0.7352693,2.792038,0.0590783953666687,0.05901128053665161,0.744186282157898,inf,0.8538428472497629,0.5538134,train
12,EIF4G2,0.19633103907108307,0.03589755819799544,45.52428387446578,0.47389394,2.6936774,0.025369763374328613,0.02536928653717041,0.4893648624420166,inf,0.6312840430467972,0.23947793,train
13,EIF4G1,0.2196599841117859,0.03881997271068674,48.73227403241737,0.6200521,2.9063535,0.04268777370452881,0.04264646768569946,0.6327384114265442,inf,0.767265531245511,0.40035784,train
14,RPLP2,0.21636083722114563,0.03237086343405456,45.75913767000252,0.34390503,2.4323802,0.013827800750732422,0.013836443424224854,0.363162100315094,inf,0.5095089984628904,0.13188674,train
15,LSM5,0.19471359252929688,0.03765354858426046,46.56268223922836,0.48336428,2.8297446,0.027090072631835938,0.027205824851989746,0.5065762400627136,inf,0.6673794150878261,0.2566195,train
16,TUBGCP2,0.19943004846572876,0.05060342198830225,67.00166478793992,0.3478432,3.78299,0.016503214836120605,0.016559243202209473,0.397322416305542,inf,0.6695276678178983,0.1578651,train
17,SNAPC3,0.20264798402786255,0.036182178102531326,44.88403463182391,0.5987278,2.7132907,0.03968602418899536,0.039651691913604736,0.6102629899978638,inf,0.733901297719446,0.37242085,train
18,HMGCS1,0.20085060596466064,0.039977353182965504,49.21031641249354,0.62998533,3.0004306,0.04480236768722534,0.044875264167785645,0.6499407291412354,inf,0.8021047720601215,0.422423,train
