,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
65,SF3B3,0.22958487272262573,0.04880021513814897,52.019119608947044,1.1921213,3.0987082,0.1935529112815857,0.19344353675842285,1.196861743927002,inf,1.2769781834025375,1.4324781,train
66,NUP160,0.20479460060596466,0.04453147149926563,51.08354618309415,0.84907615,2.8465347,0.09931522607803345,0.09938168525695801,0.8564643263816833,inf,0.9562426969775917,0.73353124,train
67,POLR2I,0.25245797634124756,0.05768759990774198,51.62295070040368,1.8064039,3.66577,0.39457589387893677,0.3939449191093445,1.8093998432159424,inf,1.873422910634243,3.2739277,train
68,RRM2,0.2002876251935959,0.04046125290623486,51.49973952417247,0.69695866,2.5911665,0.06636708974838257,0.06638354063034058,0.7051684260368347,inf,0.8060775683016523,0.49726254,train
69,POLR2E,0.1961071491241455,0.04237234189405055,51.89929127699952,0.6062947,2.7145433,0.05022996664047241,0.05023157596588135,0.6175662875175476,inf,0.7397671654069735,0.3813881,train
70,WDR36,0.23552271723747253,0.04290689097768695,57.31248487149221,0.49891686,2.753499,0.034299612045288086,0.03445190191268921,0.516293466091156,inf,0.6631654560790826,0.26655895,train
71,VARS,0.26647305488586426,0.05284372416933725,49.727348761961444,1.4219024,3.3481488,0.26724958419799805,0.2669658064842224,1.4260023832321167,inf,1.5011972974264822,2.033483,train
72,RPS3,0.2744249105453491,0.03865008997746065,48.10663081654539,0.71718615,2.474494,0.07018303871154785,0.07017362117767334,0.724090576171875,inf,0.8137059783732715,0.5243071,train
73,COPZ1,0.2008892297744751,0.04486829155908736,50.869531093743085,0.88538826,2.8643522,0.10807919502258301,0.10812133550643921,0.8922264575958252,inf,0.9879921684148576,0.7960681,train
74,NUF2,0.1970653235912323,0.05039584879991371,59.01277360189902,0.8292553,3.2153525,0.09550237655639648,0.09550118446350098,0.8397316336631775,inf,0.9674057681272805,0.7051491,train
75,FTSJ3,0.22325991094112396,0.04673916413523111,51.266863245529905,1.0443087,2.977439,0.15008771419525146,0.15006756782531738,1.0499682426452637,inf,1.1372334313498205,1.1024334,train
76,CCT4,0.22030168771743774,0.04497477014152567,52.88571070939866,0.8554786,2.876418,0.10090160369873047,0.10090857744216919,0.8627259731292725,inf,0.9625200874779074,0.7442961,train
77,RPL9,0.2441144585609436,0.042443810468283855,56.91650590034614,0.6992814,2.7182388,0.06692737340927124,0.06695806980133057,0.7079458236694336,inf,0.8153810342917633,0.50118726,train
78,LTV1,0.24595299363136292,0.039117833180652935,49.51607764633211,0.65921944,2.508204,0.05916428565979004,0.05918604135513306,0.6673596501350403,inf,0.7664728088722613,0.44536892,train
