,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,DDX41,0.2866303622722626,0.04606973952393288,47.934414175912515,1.2169068,3.126019,0.18397295475006104,0.18415296077728271,1.2218875885009766,inf,1.3032528477783367,1.4930093,train
1,INTS8,0.3275507986545563,0.060273700213244026,52.39436917388437,1.8826373,4.1065683,0.35883456468582153,0.3589690923690796,1.886716604232788,inf,1.9680984197653242,3.5596993,train
2,CENPJ,0.2270207405090332,0.036401867875702716,47.39816660306785,0.60270894,2.453325,0.050498783588409424,0.05056542158126831,0.6117587089538574,inf,0.7149862911703451,0.37424877,train
3,RPL7,0.27337467670440674,0.037754913357612906,48.41496891612631,0.5919289,2.543025,0.048897624015808105,0.04898107051849365,0.6017046570777893,inf,0.7117843568849321,0.36204854,train
4,EIF2B5,0.27900904417037964,0.04867641007695112,46.71028476209874,1.4653636,3.3056307,0.24989736080169678,0.2500721216201782,1.468991756439209,inf,1.5384457351901866,2.1579363,train
5,DYNC1H1,0.20931825041770935,0.049428320213218975,56.097875088797636,0.80286515,3.3220038,0.08864349126815796,0.08874821662902832,0.8149849772453308,inf,0.9550034432596394,0.66420066,train
6,ATP6V1B2,0.20560798048973083,0.0420964543032202,50.613742629987925,0.8205035,2.8366299,0.0910574197769165,0.09115219116210938,0.8284428715705872,inf,0.9313285479656154,0.68631744,train
7,PSMD7,0.2579101622104645,0.048112803615806145,49.46163603118348,1.3052789,3.2667065,0.20708686113357544,0.2072400450706482,1.3098386526107788,inf,1.3897526735962804,1.7156774,train
8,HSPA9,0.33114492893218994,0.055525338173014485,47.85072280042309,1.8870656,3.8029153,0.3578081727027893,0.3579745888710022,1.890048623085022,inf,1.9550770633389682,3.5722842,train
9,CCDC86,0.21522453427314758,0.03419241487835421,49.981445636517535,0.3767884,2.3118591,0.02063232660293579,0.02065277099609375,0.392162024974823,inf,0.5213961442864053,0.15379103,train
10,NUP54,0.2192988395690918,0.04210334777298123,51.75766252521517,0.8435869,2.8357425,0.09594577550888062,0.09613734483718872,0.8511806130409241,inf,0.9516836124799942,0.7245086,train
11,RPL18,0.26508641242980957,0.0355801575448905,44.38484690091478,0.69090545,2.3948517,0.06541973352432251,0.06549346446990967,0.6974600553512573,inf,0.7836521431228674,0.48645052,train
12,RPL9,0.24055801331996918,0.041198345278355177,53.26085679546881,0.6553004,2.7718267,0.05972534418106079,0.059809863567352295,0.6660580039024353,inf,0.7861735668579586,0.44363326,train
13,RPL21,0.22501856088638306,0.03664391660819812,48.65258578027076,0.5391097,2.4716628,0.040753960609436035,0.04087871313095093,0.5498042106628418,inf,0.6631152447759708,0.30228457,train
