,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,PRPF6,0.21216332912445068,0.12414165316488862,80.42229336961586,0.92635435,7.9934807,0.24110418558120728,0.24075859785079956,1.41019868850708,inf,2.1691426034914927,1.9886605,train
1,RPL12,0.2250502109527588,0.15259294699120504,93.842379498908,1.1320924,9.711033,0.35205280780792236,0.35145503282546997,1.7164548635482788,inf,2.6356753108876734,2.9462175,train
2,POLR2F,0.2477782964706421,0.16041003374178375,85.4117710718727,1.2891779,10.19052,0.4421401023864746,0.44133269786834717,1.9574650526046753,inf,2.9687317160525435,3.8316693,train
3,SUPT5H,0.4553676247596741,0.2572354266087131,98.60723593473396,2.2945065,17.19834,0.8846980556845665,0.8830438479781151,3.475329875946045,inf,5.232899338308396,12.077918,train
4,RPL30,0.2546512186527252,0.09646041185004485,75.34223972218884,0.7027403,6.313302,0.1347232460975647,0.13460290431976318,1.0715854167938232,inf,1.6583469488690745,1.1482954,train
5,RPL6,0.29328542947769165,0.1019216108958049,76.54184077095232,0.7532811,6.6601925,0.1565728783607483,0.1563841700553894,1.1485505104064941,inf,1.7725127036302966,1.3191683,train
6,BCR,0.27121078968048096,0.16464869969004092,88.12147378596926,1.3005393,10.438471,0.4487416744232178,0.4479091763496399,1.9714113473892212,inf,2.9970503409106075,3.8864627,train
7,CDC27,0.19664283096790314,0.09153494409071737,85.49113178854978,0.5400368,6.022926,0.07644486427307129,0.07634735107421875,0.8290276527404785,inf,1.3528324141628418,0.68728685,train
8,MCM10,0.2289212942123413,0.0863888469541627,69.65347679428561,0.6316185,5.6780186,0.10665899515151978,0.10655230283737183,0.9628461003303528,inf,1.493652364503172,0.9270726,train
9,FAM32A,0.20400911569595337,0.14029490869866737,83.19499958168268,1.0807772,8.983591,0.3247154951095581,0.32418739795684814,1.6428892612457275,inf,2.5089569700832883,2.6990848,train
10,UXT,0.2226678431034088,0.12308508569713653,80.67058788108682,0.93173075,7.931425,0.24110078811645508,0.2407512664794922,1.4109622240066528,inf,2.162677326226811,1.9908144,train
11,RPL37A,0.24631541967391968,0.06973144776955371,66.2705462047326,0.45852733,4.624052,0.052385151386260986,0.05239635705947876,0.6999568343162537,inf,1.1114233210586715,0.4899395,train
12,HNRNPC,0.21984942257404327,0.1376063946594007,84.18000625717539,1.0691955,8.831394,0.31531715393066406,0.31480270624160767,1.6189017295837402,inf,2.4659066523824795,2.6208434,train
13,ABCE1,0.2528746426105499,0.12208958165255564,79.60446268491134,0.9365432,7.890318,0.24518311023712158,0.24483174085617065,1.4233964681625366,inf,2.179351878306155,2.0260572,train
14,YTHDC1,0.19907782971858978,0.08053244047686817,66.0504364270183,0.5831782,5.3127785,0.08943194150924683,0.0894542932510376,0.88929283618927,inf,1.3810754048853,0.79084176,train
15,RPL3,0.19455671310424805,0.05847487028771973,60.24521522335378,0.32345402,3.9173095,0.025565505027770996,0.02555292844772339,0.5039466023445129,inf,0.8407463005099465,0.25396216,train
16,PSMD12,0.21073472499847412,0.15387636808235144,87.66423765962287,1.2098286,9.790723,0.3970884084701538,0.3963838815689087,1.835001826286316,inf,2.7920007982995876,3.3672318,train
17,TSR2,0.2766988277435303,0.09887624921293094,78.76087524587987,0.7114681,6.4523144,0.1373136043548584,0.13716387748718262,1.0808943510055542,inf,1.6754536219347582,1.1683327,train
18,KRR1,0.241667240858078,0.09918766012146726,78.27183567358495,0.68234825,6.5076194,0.12633585929870605,0.12625741958618164,1.0403653383255005,inf,1.6318479832051171,1.08236,train
19,PSMC4,0.24897794425487518,0.18987198956444712,88.80789114734608,1.5446942,12.055803,0.5791959464550018,0.5781214535236359,2.336747169494629,inf,3.5353324469743934,5.460387,train
20,RPL4,0.22428181767463684,0.10057265126224471,80.36021987452487,0.70217544,6.5666595,0.1339542269706726,0.13379132747650146,1.0685948133468628,inf,1.6703388427675487,1.1418948,train
21,ICE1,0.21531644463539124,0.11805787840733269,77.5444128427408,0.91005135,7.628658,0.231062114238739,0.23074525594711304,1.381696343421936,inf,2.1146436893901357,1.9090846,train
22,VPS54,0.19173884391784668,0.07880495248099667,67.27391878335726,0.51965773,5.2210846,0.06941920518875122,0.06937390565872192,0.7928072810173035,inf,1.258579541785536,0.6285434,train
23,POLA1,0.2083965241909027,0.08376232221925202,71.62227474642143,0.5838641,5.52567,0.0899086594581604,0.08981621265411377,0.8911752104759216,inf,1.3958119179901127,0.7941932,train
