,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,PRPF18,0.21053063869476318,0.9968023465100545,369.31359914718047,3.6282637,570.87427,0.983554994687438,0.9835715759545565,31.049068450927734,inf,80.12715188745956,964.0447,train
1,USP39,0.22757217288017273,1.129504157880163,388.7317066720843,4.3661456,597.87897,1.1036934331059456,1.1036619618535042,32.53463363647461,inf,83.8314901088726,1058.5023,train
2,EEF2,0.21106863021850586,1.0431600699151709,377.83770353354873,4.2388926,570.9413,1.020869292318821,1.020907562226057,31.356462478637695,inf,80.46200534795496,983.2277,train
3,PIAS4,0.21603503823280334,0.9910726542914938,369.1578055240385,4.313377,557.3544,0.9684110134840012,0.9683958403766155,30.744863510131836,inf,78.84693837805283,945.2466,train
4,CEP192,0.19029241800308228,0.9570604432727887,365.4065228965032,4.033557,560.6017,0.971157755702734,0.9710702616721392,30.91428565979004,inf,79.21846653406263,955.6932,train
5,EIF4E,0.22752347588539124,1.0340704375990517,373.5595442114832,4.210432,581.72705,1.0231692157685757,1.0232230369001627,31.818574905395508,inf,81.89936809995112,1012.42175,train
6,EXOSC2,0.2822171449661255,1.0164798682848637,373.17717111354267,4.4567957,569.67883,1.0008884133421816,1.0010369152296335,31.042322158813477,inf,79.93787154960386,963.62573,train
7,DDX41,0.2866303622722626,0.9546796716251099,361.0086805670382,5.044281,542.7202,0.9749101437628269,0.9749170951545238,30.71285057067871,inf,77.70802583181873,943.2792,train
8,LTV1,0.2576242685317993,0.9372472596561696,357.78760131307274,4.027673,545.1958,0.9342707991600037,0.9342358410358429,30.452777862548828,inf,77.56298211795527,927.3717,train
9,MED19,0.2989571988582611,0.9778141963291418,367.1993226972109,4.2560425,564.6191,0.9722793605178595,0.9722362905740738,31.42096519470215,inf,80.19206470314042,987.277,train
10,RPLP2,0.22070804238319397,1.0761556882160155,378.5396723022117,4.065191,545.30786,1.0434018671512604,1.0434300974011421,30.012292861938477,inf,77.01830015648719,900.73773,train
11,EIF2B2,0.23011478781700134,0.9900082138421651,368.45160741546283,4.512891,561.5382,0.9834038820117712,0.9834163282066584,31.06058692932129,inf,79.56557521769861,964.76013,train
