,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,CENPJ,0.23902320861816406,1.0132349988286709,367.8114091703309,4.631589,567.75964,0.9954593307338655,0.9952764357440174,31.205419540405273,inf,80.09570178051399,973.7782,train
1,KPNB1,0.22738902270793915,0.9464557797911365,362.0891737616059,4.3335905,539.07666,0.9278159737586975,0.9279197081923485,30.0572509765625,inf,76.61433274616566,903.43835,train
2,RPL18,0.22621449828147888,0.980886404399837,363.19913881578765,4.533578,560.735,0.9715280923992395,0.9712581131607294,30.945329666137695,inf,79.31883792879798,957.6134,train
3,RUVBL1,0.27221131324768066,0.9422799429935143,361.68121772732525,4.4975777,544.57404,0.9268687143921852,0.9270757138729095,30.031782150268555,inf,77.00902684376086,901.90796,train
4,RFC3,0.20937451720237732,0.9748930639985787,360.0210263982068,4.3564253,564.7985,0.9919470753520727,0.9921143501996994,31.64907455444336,inf,80.64512788460479,1001.66394,train
5,NACA,0.2522509694099426,0.9845725475695581,371.1114613048403,3.9720244,573.5139,0.9720566086471081,0.9711263403296471,31.51216697692871,inf,80.90327334557527,993.0167,train
6,RPL19,0.2667207717895508,1.0082745308505472,362.9194602156499,6.1700273,567.6019,1.021551962941885,1.022010162472725,31.803722381591797,inf,80.85974377366166,1011.4768,train
7,RPA1,0.1944461464881897,0.9595938421158526,365.65348520472367,4.501214,571.67456,0.9678207263350487,0.9685314483940601,31.515159606933594,inf,80.76181483214835,993.2053,train
8,RPL11,0.2696589231491089,1.0059280493533398,367.11761441729624,3.9343147,585.38,0.9722475167363882,0.9722843859344721,32.08869171142578,inf,82.62098599580216,1029.6841,train
9,RPL5,0.24630188941955566,1.0362157526991895,375.72875306429023,4.480626,586.3404,1.0197619702666998,1.0208194199949503,31.964502334594727,inf,82.37086175510271,1021.7294,train
10,FTSJ3,0.22325991094112396,1.0279020457454908,374.43915966677537,4.7046556,587.2296,1.0176772437989712,1.018064508214593,32.22035217285156,inf,82.69739202631942,1038.151,train
11,MED11,0.2544196844100952,0.9453875044209157,359.4330340152941,4.8129234,576.42065,0.935484379529953,0.9363642334938049,31.702651977539062,inf,81.4252597402356,1005.0582,train
12,VARS,0.26647305488586426,1.010556108772891,368.85711460556377,4.9982557,576.84827,0.9787079952657223,0.9787307474762201,31.378387451171875,inf,80.99080829681246,984.60315,train
13,PSMD4,0.2155645787715912,0.9978104774297538,366.6858705835406,4.636307,571.6841,0.9849607953801751,0.9839565828442574,31.359542846679688,inf,80.67112500713466,983.42096,train
14,MED10,0.27718472480773926,0.971327219397709,364.8361026990729,4.4980936,584.4099,0.9806410111486912,0.980613574385643,31.95994758605957,inf,82.15344644279529,1021.4383,train
15,ZMAT2,0.20586790144443512,0.9114768456400255,351.4645075337004,4.1824603,574.94244,0.9167447835206985,0.9174129366874695,31.864957809448242,inf,81.58468472472299,1015.3755,train
16,HARS,0.2931225299835205,0.9819735814078642,361.9906215198091,4.9458685,590.2808,1.0016681824345142,1.0024518580175936,32.6486701965332,inf,83.47780082215432,1065.9355,train
17,EIF4G1,0.21034622192382812,0.9976593040521977,363.08910530949134,4.2386017,580.71423,0.9990587186184712,0.9986912002786994,32.0799674987793,inf,82.17240803313962,1029.1243,train
18,HSPA5,0.2743799686431885,1.0573313003580118,376.0761384204477,4.197297,592.7822,1.0426370203495026,1.043010525405407,32.01228332519531,inf,82.81754196713109,1024.7864,train
19,PSMC2,0.2308807373046875,1.0844078876248628,374.36739581105707,4.38148,620.91156,1.0863203406333923,1.0853956118226051,34.27767562866211,inf,87.92523530821691,1174.959,train
20,MED1,0.34462040662765503,1.123927995794822,385.7506940505209,4.7225327,628.46405,1.1002774313092232,1.1005757004022598,34.303794860839844,inf,88.22901044391276,1176.7502,train
21,TUBGCP2,0.20074419677257538,0.9309790136516012,350.17420222104585,4.711443,548.8646,0.9581238552927971,0.9581807553768158,30.585886001586914,inf,78.12936642010929,935.49634,train
22,PSMA3,0.23535436391830444,1.0416320035542466,368.8961677602542,4.2336006,561.7938,1.0180621910840273,1.0190372709184885,30.964942932128906,inf,79.4904172342314,958.8277,train
23,HSPA8,0.2122885286808014,0.97152535205134,359.43005935932285,5.149102,577.24475,1.0085175465792418,1.0091153038665652,32.11773681640625,inf,81.975889553116,1031.5491,train
24,VPS54,0.19173884391784668,0.9617636414937877,366.43541686613275,5.134815,570.0939,0.9494324922561646,0.9499510303139687,31.521137237548828,inf,80.60648691394942,993.58203,train
25,BUB3,0.20053157210350037,0.9302762595429537,353.4759352283258,3.9171128,558.59216,0.9319109916687012,0.9333500415086746,31.132919311523438,inf,79.55374630416566,969.25867,train
26,CNOT3,0.24961598217487335,0.974270584004705,361.4636180117875,4.816992,569.323,0.9821028467267752,0.9820443000644445,31.773244857788086,inf,80.97556148845791,1009.53906,train
27,NUF2,0.1970653235912323,0.9652867498992556,357.7277959939745,4.615199,575.095,0.9882202632725239,0.9873052351176739,32.23155212402344,inf,82.07652271668597,1038.8728,train
28,SSRP1,0.24781358242034912,0.9766892674355878,360.5681292970475,4.6751814,572.521,0.9885079013183713,0.9883836349472404,31.876535415649414,inf,81.2607810643218,1016.11346,train
29,ARGLU1,0.20322397351264954,1.0103813949297467,375.89519562279645,4.9374294,590.2002,0.9922638949938118,0.9920872254297137,32.5294303894043,inf,83.3411732912624,1058.1638,train
30,SF3B2,0.22230178117752075,0.9559512526086571,354.04986152805117,4.9742947,544.28955,0.982117272913456,0.9815514348447323,30.915380477905273,inf,78.27330007931529,955.76074,train
31,KAT8,0.22081443667411804,0.8910289607922153,346.0629631187646,4.0057187,544.3307,0.9000485092401505,0.9009750708937645,30.389015197753906,inf,77.51861715378087,923.49225,train
32,RPL31,0.30574333667755127,1.0388141462664826,376.080582487401,4.4567533,574.43054,1.015375517308712,1.015825130045414,31.2442684173584,inf,80.53383385101247,976.2044,train
33,EIF4E,0.2368379831314087,0.9972700338889307,366.88321371706934,4.5868354,580.41455,0.9925916800275445,0.9933022544719279,32.001155853271484,inf,82.02856129745726,1024.074,train
34,IGBP1,0.21238470077514648,1.0251949294933704,379.55428136950695,3.997179,582.50415,0.9802454356104136,0.9796502236276865,31.14327621459961,inf,80.8854982624779,969.9036,train
35,RPAP2,0.27400830388069153,0.9151153282769336,361.60647196573467,4.070487,557.0106,0.9051978588104248,0.9051519334316254,30.182485580444336,inf,77.8895967966234,910.9824,train
36,SDAD1,0.2168673574924469,1.0271474574530348,364.86913400918604,4.421453,577.0181,1.0366783030331135,1.0360853485763073,32.059383392333984,inf,81.97425817542765,1027.804,train
37,SFPQ,0.2610832154750824,1.0543862556527843,369.2876137285741,4.7744837,595.21155,1.0609642826020718,1.0601891726255417,32.771549224853516,inf,84.06433340873676,1073.9745,train
38,YEATS2,0.21333365142345428,1.1018286408927191,384.9854962936091,4.274147,604.307,1.0845713466405869,1.0848563835024834,33.09654235839844,inf,85.02343213103555,1095.3811,train
39,PIAS4,0.21435292065143585,1.064164992453669,369.9506253335671,4.4739275,578.89136,1.07694311439991,1.0758760571479797,32.09007263183594,inf,82.04625704095284,1029.7727,train
40,RPS19,0.2712681293487549,0.9775395124869547,363.51768590901725,4.3633804,566.34674,0.9619139581918716,0.9602897837758064,31.32807731628418,inf,80.10606308595929,981.44836,train
41,NSRP1,0.21122512221336365,0.9896041403423154,373.27285777062843,4.3999853,593.5934,1.0041148522868752,1.002656429540366,32.401763916015625,inf,83.41899065264172,1049.8743,train
42,SUPT5H,0.4553676247596741,0.9960148192814896,364.16829581811766,4.350928,567.5498,0.9970064011868089,0.9973873565904796,31.536270141601562,inf,80.50322516701942,994.5364,train
43,TRRAP,0.24870705604553223,0.9726999759076774,358.3043322563665,3.6754408,567.73376,0.9672500267624855,0.9675741866230965,31.22664451599121,inf,80.253095049695,975.10333,train
44,RPL23,0.2909601032733917,1.0401413678127702,370.9916783567401,4.41437,613.2184,1.0450369119644165,1.0452800802886486,33.691734313964844,inf,86.47864539065577,1135.133,train
45,POLR2D,0.21782100200653076,1.0424549192485222,376.27032508833804,3.9949446,588.0111,1.0256535187363625,1.0250799469649792,32.203731536865234,inf,82.82287159519052,1037.0803,train
46,XPO1,0.2292824685573578,0.983842400135575,361.059568455192,4.0393195,561.4235,0.9719097185879946,0.9730248227715492,31.261240005493164,inf,79.86311201789663,977.26514,train
47,GNL2,0.22789566218852997,0.934979167374832,364.80112162417674,4.327196,563.38965,0.9049725160002708,0.9042470827698708,30.51487159729004,inf,78.82212711892134,931.15735,train
48,POLR2F,0.2477782964706421,0.9899873350905596,374.4382138923301,4.19007,589.3845,0.9761290829628706,0.9755986630916595,32.109519958496094,inf,82.62211408300675,1031.0212,train
49,CCNK,0.19729486107826233,0.992091687224557,365.0847344044362,4.2910256,583.0357,1.0134740509092808,1.0131859444081783,32.43882369995117,inf,82.8191471332255,1052.2773,train
50,RRM2,0.2002876251935959,0.9980287376721595,370.85703338891204,3.8008766,571.5686,0.9963742806576192,0.9955625128932297,31.234649658203125,inf,80.44946223199419,975.6034,train
51,FCF1,0.22957667708396912,1.0900514310590632,382.5562661272654,4.00313,592.74475,1.0738059803843498,1.073634035885334,32.427589416503906,inf,83.3436871150159,1051.5486,train
52,POLRMT,0.2266818881034851,0.9645475491571809,359.1033940750092,4.34427,577.93274,0.9641899615526199,0.9635046944022179,32.1119499206543,inf,82.08404559760623,1031.1774,train
53,PELO,0.19467315077781677,0.9567944850428639,360.16734543277937,4.3520384,556.25854,0.9620454125106335,0.9623968191444874,30.855260848999023,inf,78.85991988422246,952.0471,train
54,CCT3,0.25297561287879944,1.08896924479217,376.63096393949746,4.3633184,625.1187,1.0933502614498138,1.0924308970570564,34.05235290527344,inf,87.75318844532822,1159.5629,train
55,RPA3,0.21863187849521637,0.9415998889330593,352.28402662336214,4.406998,551.036,0.9806733708828688,0.9805595874786377,31.15206527709961,inf,79.02908585661936,970.4512,train
56,NDC80,0.2089196741580963,0.8957104082334251,356.52013790876003,4.3131065,549.8872,0.9083500802516937,0.9070814475417137,30.801450729370117,inf,78.37111743408826,948.72925,train
57,ICE1,0.21531644463539124,0.98485495801165,356.6151077693913,4.5047283,582.0303,1.0037208541762084,1.002642389619723,32.246253967285156,inf,82.5159864420895,1039.821,train
58,RPA2,0.23071253299713135,0.9646139979987409,365.15760815920663,4.036504,571.3174,0.957661796361208,0.9577110297977924,31.275104522705078,inf,80.51958679920165,978.1322,train
59,C1QBP,0.2115088254213333,0.9419959493484635,360.25303263198924,4.1243935,563.10754,0.928568609058857,0.9288543164730072,30.78257179260254,inf,79.27648421513219,947.5668,train
60,PAF1,0.37692344188690186,0.955834640020645,356.26363500109176,4.2594604,561.2595,0.9646217562258244,0.9657114259898663,31.1086368560791,inf,79.62071655182504,967.74725,train
61,EIF3A,0.24464598298072815,1.085214360366,381.38022944967906,4.053149,602.3117,1.0687666833400726,1.068924494087696,32.8116455078125,inf,84.53504806047557,1076.6041,train
62,RBMX2,0.23895293474197388,0.9695149578997223,368.7361427433426,6.041877,560.99945,0.9620848670601845,0.961762934923172,31.047685623168945,inf,79.30040638318492,963.95886,train
63,RAD51,0.21286869049072266,0.998962470414082,369.621291095342,4.559598,593.14404,0.9951768447645009,0.9972133554983884,32.56071853637695,inf,83.53550845532624,1060.2004,train
64,LTV1,0.24595299363136292,0.9850020746989036,365.4533949778049,4.231251,575.11755,0.9780149422585964,0.9790678434073925,31.648860931396484,inf,81.2311629148419,1001.6504,train
65,RPL32,0.23073828220367432,1.024338614561564,365.65384500994537,4.4879837,586.2197,1.0353351756930351,1.034257236868143,32.43806076049805,inf,83.09887482074939,1052.2277,train
66,NRDE2,0.2415449321269989,0.997302018566918,370.37439153146613,3.9175148,588.20483,0.9691325817257166,0.9699342660605907,31.85295295715332,inf,82.36767855059276,1014.6106,train
67,PMF1,0.20824110507965088,1.0209299336989375,372.0743877694988,3.89677,583.0062,1.0158083084970713,1.0157175175845623,32.25558090209961,inf,82.60130142499301,1040.4225,train
68,MRPS35,0.1967078298330307,0.9945337472227801,366.1229524088726,5.1420383,586.34753,1.0050638429820538,1.004598120227456,32.49576950073242,inf,82.99097094669509,1055.9751,train
69,CHEK1,0.1978113353252411,0.9174195435072877,355.77726604992336,4.379319,560.1723,0.935748428106308,0.9349669963121414,30.96687889099121,inf,79.11570760985813,958.94763,train
70,CHMP6,0.1976012885570526,1.0950347095913024,384.6109624420347,4.475252,606.01843,1.065564140677452,1.0665346309542656,33.07011795043945,inf,85.19434433242562,1093.6328,train
