,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,HSPA8,0.23008444905281067,0.08863469038715392,71.64633772186386,1.0299671,6.4264693,0.1575477123260498,0.1578967571258545,1.2149314880371094,inf,1.7483722098592482,1.4760585,train
1,POLR3E,0.1934707760810852,0.03221793988657683,44.52206890463019,0.104770534,2.4314442,0.003878772258758545,0.0040225982666015625,0.1997314840555191,inf,0.4024083309211991,0.039892666,train
2,HEATR1,0.2570728063583374,0.056224246156957404,53.3442249737443,0.6351837,4.1351204,0.058499693870544434,0.05863004922866821,0.7478339076042175,inf,1.0844911751412027,0.55925554,train
3,DHODH,0.1969190537929535,0.03432115844854321,41.18775932591598,0.26871938,2.5651522,0.010153651237487793,0.010161876678466797,0.32335546612739563,inf,0.5208012028699948,0.10455875,train
4,PSMD4,0.22675228118896484,0.0777316253894398,68.5378625734641,0.8682402,5.6607423,0.1130673885345459,0.11329829692840576,1.0282996892929077,inf,1.494133395917476,1.0574005,train
5,WDR36,0.24247248470783234,0.03053870639273461,45.90906680276747,0.090916224,2.3068357,0.0026203393936157227,0.0027245283126831055,0.1635793149471283,inf,0.35832978314895086,0.026758194,train
6,LSM6,0.25975364446640015,0.09025429534614686,71.70908087617039,1.0846905,6.532673,0.17405837774276733,0.17435497045516968,1.2784230709075928,inf,1.828810607144325,1.6343657,train
7,GOLT1B,0.20268625020980835,0.06102460562082329,57.937792106895806,0.70303583,4.4760847,0.07231587171554565,0.07246780395507812,0.827834963798523,inf,1.194523259477706,0.68531066,train
8,UXT,0.2125108391046524,0.0820208337268265,76.52680183952799,0.860615,5.979145,0.1101999282836914,0.11036568880081177,1.0154898166656494,inf,1.4915779313421618,1.0312195,train
9,DDX24,0.23645173013210297,0.041903488243847896,49.932690279725854,0.20816532,3.177628,0.009515225887298584,0.009626984596252441,0.3068262040615082,inf,0.5737114250311252,0.09414233,train
10,COPS4,0.21230344474315643,0.07548508679574532,71.32989171522402,0.80582064,5.5087757,0.09663534164428711,0.09688472747802734,0.9524188041687012,inf,1.393306423693416,0.9071014,train
11,RARS,0.2469308078289032,0.09865897046156356,74.32003236718303,1.1937912,7.1347218,0.2076026201248169,0.20803099870681763,1.4031721353530884,inf,1.9995716298700652,1.9688916,train
12,PRPF6,0.21731364727020264,0.08003347031821079,67.06813272638368,0.93307245,5.8326154,0.13025712966918945,0.13054996728897095,1.1040114164352417,inf,1.5928151867514155,1.2188411,train
13,INTS8,0.3047615587711334,0.13377446990696965,74.82899787028114,1.7786212,9.712261,0.40761303901672363,0.4083715081214905,2.0947399139404297,inf,2.953434947003613,4.3879356,train
14,RPL27A,0.27460622787475586,0.050525848189034335,52.35918566723378,0.49834365,3.7351503,0.03611880540847778,0.03621476888656616,0.5942710041999817,inf,0.8911937342216545,0.3531581,train
15,USP39,0.22631238400936127,0.07426796330716037,68.03087249562131,0.7579458,5.4485216,0.08531218767166138,0.085582435131073,0.8973232507705688,inf,1.3297790922759052,0.80518895,train
16,NSRP1,0.22887450456619263,0.09560608709853846,69.7298228814796,1.166928,6.904605,0.1998147964477539,0.20016330480575562,1.3734484910964966,inf,1.956187288081248,1.8863606,train
17,HMGCS1,0.19773048162460327,0.0733952837041271,71.34201170796288,0.62898,5.4427986,0.06817877292633057,0.068370521068573,0.8057055473327637,inf,1.265766704972759,0.64916134,train
18,POLRMT,0.2198587954044342,0.027068440236050734,35.4864293842741,0.10715318,2.040939,0.0025379061698913574,0.0025995969772338867,0.16265739500522614,inf,0.3329488508917157,0.02645743,train
19,RPSA,0.2563965618610382,0.04320290426403104,48.579280875351095,0.36030066,3.220962,0.019219577312469482,0.01933974027633667,0.4393935203552246,inf,0.6959367138026087,0.19306672,train
20,BCAS2,0.22375249862670898,0.07668022688317386,62.67662804473308,0.9257524,5.5790534,0.1268545389175415,0.12713336944580078,1.0889157056808472,inf,1.5559469130753247,1.1857373,train
21,DYNC1H1,0.20870354771614075,0.05963096400113313,55.94804681884072,0.7033283,4.378656,0.07238954305648804,0.07253074645996094,0.8281800746917725,inf,1.1906434746874195,0.6858823,train
22,RPL19,0.2959830164909363,0.04113358851436864,45.96637561634479,0.39782262,3.0547335,0.02235931158065796,0.02238863706588745,0.47290143370628357,inf,0.7144748608439976,0.22363578,train
23,RPS28,0.23385855555534363,0.03269078246781263,45.71309279423919,0.22713426,2.4472752,0.007522642612457275,0.0075362324714660645,0.2794654071331024,inf,0.470357351429295,0.07810091,train
24,MED7,0.3701663315296173,0.1639071636785811,90.51928233976258,2.1702182,12.004612,0.5309618413448334,0.5318813025951385,2.5520131587982178,inf,3.599987074629478,6.5127716,train
25,BAP1,0.20832619071006775,0.03639345871593583,47.95545823046775,0.15915787,2.7319784,0.004835665225982666,0.004835009574890137,0.22385329008102417,inf,0.4468040159716941,0.050110295,train
26,MED30,0.42457646131515503,0.17473146437853498,84.86691684848643,2.4330046,12.962389,0.6056170761585236,0.6065361499786377,2.8647351264953613,inf,4.02742744044404,8.206706,train
27,WDR3,0.234127938747406,0.0352304174155432,45.70348605920659,0.21093312,2.6355824,0.0067757368087768555,0.006779015064239502,0.26601406931877136,inf,0.4732180284728803,0.07076349,train
28,CENPJ,0.2237309217453003,0.045527182201409874,49.85532672494246,0.46184468,3.369512,0.030519604682922363,0.030581116676330566,0.5485685467720032,inf,0.8168859058124045,0.3009274,train
29,RPS11,0.25024640560150146,0.03966447960114263,41.935859091546476,0.34564224,2.9510565,0.017135918140411377,0.017159640789031982,0.416521281003952,inf,0.6483864970150038,0.17348999,train
30,MED11,0.29542070627212524,0.11635364625629951,76.29853750088427,1.4957366,8.39847,0.3098294138908386,0.31048136949539185,1.7597392797470093,inf,2.487847265704478,3.096682,train
31,PSMD6,0.2436518520116806,0.0977826363244071,70.69462402160755,1.2320659,7.0718865,0.21974986791610718,0.22013813257217407,1.4473472833633423,inf,2.0484720386108117,2.0948138,train
32,NACA,0.2597845792770386,0.1019412217762032,73.99431989304995,1.2465513,7.3683114,0.22565263509750366,0.22631347179412842,1.4697343111038208,inf,2.0954025029954715,2.160119,train
33,CHMP6,0.202209010720253,0.07243330408413672,63.41262820092152,0.8471275,5.2900057,0.10607051849365234,0.10621410608291626,0.9967164993286133,inf,1.4333539826979347,0.9934437,train
34,DNAJC19,0.24507951736450195,0.11369087361777265,72.56727050629561,1.4481382,8.200367,0.2934434413909912,0.2939804792404175,1.7030764818191528,inf,2.4085939300844825,2.9004695,train
35,UBA1,0.2519081234931946,0.06724278316747226,59.82738494400995,0.80213034,4.9189234,0.09514385461807251,0.0953332781791687,0.9454013109207153,inf,1.3571927199031064,0.89378375,train
36,KAT8,0.20926547050476074,0.033470388962779866,44.39694696679659,0.1696881,2.5114517,0.004983842372894287,0.005146682262420654,0.2304442822933197,inf,0.43412238787527113,0.05310457,train
