,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,YEATS2,0.1979198455810547,0.9857999708072538,366.17005630328055,4.6090555,549.9677,0.9906127993017435,0.9899789988994598,30.316518783569336,inf,77.64333907180361,919.0913,train
1,FTSJ3,0.21913756430149078,1.0182577784124776,375.9246901607768,4.152115,544.33545,0.9952372098341584,0.9933578139171004,29.671445846557617,inf,76.45338838551271,880.39465,train
2,INTS2,0.35614508390426636,0.9954962739532642,368.74555513116536,4.3784084,553.57733,1.0113275023177266,1.011383954435587,30.811386108398438,inf,78.6158416946687,949.34155,train
3,SLU7,0.25836434960365295,0.9601821338420842,365.1361047118291,3.9516728,527.0542,0.9751324187964201,0.9735812731087208,29.37149429321289,inf,74.99374072293541,862.6847,train
4,PRPF4B,0.20263531804084778,1.017556227986947,363.4138562078902,4.4324636,550.49243,1.0360440015792847,1.0358123518526554,30.820802688598633,inf,78.52981718668718,949.9219,train
5,RPL10,0.23928529024124146,0.9855014496060436,364.0488136974295,3.7818236,540.27545,0.9779818672686815,0.9795540124177933,30.344608306884766,inf,77.21451781136814,920.7952,train
6,LSM2,0.2578086256980896,1.09608388671098,370.07043421152605,5.396124,579.21594,1.110922910273075,1.1110533103346825,32.61651611328125,inf,82.78645501415473,1063.8372,train
7,COPS6,0.2049253135919571,0.9658197621819465,367.72583379023376,3.8560383,543.0792,0.9349633380770683,0.9367621093988419,29.57099151611328,inf,76.24115252989728,874.4435,train
8,KPNB1,0.2149897813796997,0.9905954154258135,364.68004922954566,3.855316,540.4956,0.9825942181050777,0.9837832693010569,30.028955459594727,inf,76.81700866003293,901.7381,train
9,PHAX,0.2077629715204239,1.0352039716989707,372.7606663498151,4.1080785,572.3124,1.012006533332169,1.0113554205745459,31.38584327697754,inf,80.6707761714225,985.07117,train
10,DLD,0.23777514696121216,0.9694924132206665,368.94746863146634,3.743998,545.9578,0.9608875066041946,0.9619778171181679,30.13332748413086,inf,77.25917833281419,908.01746,train
11,NUP54,0.22098252177238464,1.0360169375243191,368.4253921137193,4.4689674,565.14355,1.0204245578497648,1.0200862530618906,31.18496322631836,inf,80.07801918101549,972.50195,train
12,SUPT5H,0.3935248553752899,0.9562321638357226,362.31294440061856,4.0297055,532.38824,0.9726114217191935,0.9723544139415026,30.018064498901367,inf,76.13951476012771,901.0842,train
13,C1QBP,0.1952463984489441,0.9942338332189167,370.00069667422815,5.621528,561.6381,1.0033341620583087,1.0034509124234319,31.179370880126953,inf,79.57374956431875,972.1532,train
14,YEATS4,0.2070998251438141,0.9922584719335386,367.698156862474,3.9832287,549.43414,0.9780082888901234,0.978483822196722,30.324033737182617,inf,77.6743538502424,919.547,train
15,RPL7,0.2331228405237198,0.9310032653438569,358.4268197096158,3.9414237,532.9295,0.932670347392559,0.9332610368728638,29.577838897705078,inf,75.61621996950115,874.8485,train
16,RPL24,0.2378556877374649,1.0222642315559447,369.6000293391436,4.1248913,552.41174,1.001112708938308,1.0013923216611147,30.55011749267578,inf,78.15120357159938,933.3096,train
17,SF3B2,0.27394798398017883,0.9981553429144047,367.8217684602208,4.3746567,565.1658,1.005378570407629,1.006569277960807,31.27471160888672,inf,80.0068097908574,978.1076,train
18,RPAP2,0.24270811676979065,0.9555299027589347,366.61845222712776,4.2368903,551.7381,0.9426343180239201,0.9453912079334259,30.095050811767578,inf,77.56328243120167,905.71204,train
19,POLR2D,0.2299204170703888,1.0022894350575688,366.5166989045217,4.5619164,551.1101,1.0255107004195452,1.0240861307829618,30.841955184936523,inf,78.47625530173853,951.2262,train
20,PCF11,0.2080814242362976,0.9132880189774698,360.95475649947645,3.8844657,520.51105,0.9044214934110641,0.9040278941392899,28.661195755004883,inf,73.45622328002564,821.4641,train
21,RPL36,0.30667734146118164,1.0108956818177077,369.3540447350099,4.914089,549.4021,1.0170808378607035,1.0180940423160791,30.754980087280273,inf,78.18097156948116,945.8688,train
22,INTS8,0.2746867835521698,0.9969354787004979,369.09306227115457,3.8516688,557.47546,0.9742552228271961,0.9729755111038685,30.21836280822754,inf,78.06913732849132,913.1494,train
23,GFM1,0.19843493402004242,0.9815054478024428,367.2249549467856,4.3688602,549.3222,0.9818041641265154,0.9818578809499741,30.089073181152344,inf,77.46139204782634,905.3523,train
24,KAT8,0.23574447631835938,1.0330307915689856,374.3412039087973,4.187006,565.2864,1.0053894221782684,1.006575501523912,31.151947021484375,inf,79.89348800733707,970.4437,train
25,SMC4,0.19379453361034393,0.9646380666212183,362.5432424367421,4.308177,532.0143,0.9679918177425861,0.9671001546084881,29.787189483642578,inf,75.80817429708706,887.2766,train
26,TEFM,0.21461237967014313,0.9430763836887943,363.8576752995058,4.487549,545.55743,0.9613833017647266,0.96057553216815,30.445207595825195,inf,77.60012414625913,926.91064,train
27,WDR26,0.1928044855594635,1.03900230851616,384.11818178361756,4.1065683,572.3492,0.9888750212267041,0.9884361894801259,30.50257682800293,inf,79.383847544648,930.4072,train
28,DNTTIP2,0.2801710367202759,0.9191415239176638,353.00599367145367,4.0800257,532.65955,0.9341591969132423,0.9333422258496284,29.889753341674805,inf,76.0845397342116,893.39734,train
29,LTV1,0.24971549212932587,1.0068423818182786,370.21486597796485,3.9875515,565.1921,1.0024024611338973,1.0015951906098053,30.928741455078125,inf,79.58844591055609,956.58704,train
30,RPL31,0.28495776653289795,0.9550788954155246,362.6857421172398,3.9399295,541.9525,0.9602895192801952,0.9604647532105446,29.436317443847656,inf,75.96606626230314,866.49677,train
31,PSMD6,0.26246732473373413,0.9985407565866138,371.5744840012402,4.0218797,559.37585,0.9848785316571593,0.9859204813838005,30.330455780029297,inf,78.27376459748787,919.9366,train
32,MED6,0.29051870107650757,0.9828146013710983,365.561096735405,4.1129656,551.4115,0.9771628174930811,0.9778080657124519,30.159069061279297,inf,77.57402402273,909.56946,train
