,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,RPL9,0.24905315041542053,1.0500011030160958,376.3265571421548,4.558965,578.3008,1.0436636582016945,1.0457311756908894,32.03913116455078,inf,81.89444015765969,1026.5059,train
1,DYNC1I2,0.19746872782707214,1.006947732946132,372.16086902802516,4.2081604,569.1161,0.9814601447433233,0.9795801378786564,30.880823135375977,inf,79.81020885814957,953.62524,train
2,DHX16,0.25763869285583496,1.0190386925622121,365.3819581824663,4.470727,590.94086,1.0364295095205307,1.0320974178612232,33.40292739868164,inf,84.81586599181425,1115.7556,train
3,DNTTIP2,0.26597678661346436,0.976812719444608,366.7515441810253,3.8987913,567.64825,0.9632945768535137,0.9630127511918545,31.085952758789062,inf,79.97313837111545,966.3364,train
4,YTHDC1,0.20267659425735474,1.0068731767077839,368.7939270930547,3.8355556,577.71826,0.9950720490887761,0.9963761719409376,31.70301628112793,inf,81.52658829030383,1005.08124,train
5,SSRP1,0.2476804256439209,0.9625489001438572,356.56812933644034,4.3132324,563.4944,0.9955450110137463,0.9924816377460957,31.553421020507812,inf,80.3685821488095,995.6184,train
6,GAB2,0.23977011442184448,0.8613227266159071,352.54647902498306,4.648199,532.55493,0.8517363965511322,0.8518891781568527,29.531169891357422,inf,75.39539201760395,872.0899,train
7,BUB3,0.19713346660137177,0.980695390661021,372.6588856106907,3.682436,572.797,0.9720775112509727,0.9711745623499155,31.247634887695312,inf,80.53433714519988,976.4147,train
8,DSN1,0.2173806130886078,0.9592899552961569,366.08563466809164,3.819378,561.8705,0.9825844261795282,0.9824221320450306,30.91082191467285,inf,79.39475295814371,955.4789,train
9,MED7,0.38829225301742554,0.9548077598019126,361.48699225740916,4.3242903,554.3621,0.9635745622217655,0.9645754210650921,30.968509674072266,inf,78.99434145489279,959.04865,train
10,HEATR1,0.26246291399002075,1.0994501718940466,389.1937737779166,4.4139037,594.72046,1.060837123543024,1.0604583360254765,32.16781997680664,inf,83.05616548523564,1034.7688,train
11,RPS9,0.25605475902557373,0.958653458700377,359.43629308828724,4.3795485,562.0281,0.9728186745196581,0.9704469852149487,31.198707580566406,inf,79.68655555850756,973.3594,train
12,NOL11,0.23527945578098297,0.9744849903777683,362.93740249094634,4.1498613,545.782,0.9539066962897778,0.9508115611970425,30.01986312866211,inf,77.04547702064136,901.19214,train
13,RPS28,0.2425229549407959,1.0005500039639672,372.87749306463513,4.831105,559.11346,0.9824632629752159,0.9820093233138323,30.888864517211914,inf,79.05515516391257,954.1221,train
14,RPL3,0.19408053159713745,1.0141239875095847,372.00053352679225,4.0912547,557.82117,1.0041025578975677,1.0065986146219075,31.095230102539062,inf,79.40036520944085,966.91327,train
15,DDX24,0.2263108789920807,0.9689520756659483,360.73438621207697,5.227136,572.403,0.9802334532141685,0.9786372948437929,31.9621639251709,inf,81.40076788471694,1021.57996,train
16,EIF2B4,0.2298041582107544,1.0102389209851468,374.6343205495126,4.6033764,577.7445,1.0083185462281108,1.0047683948650956,31.630022048950195,inf,81.310854653287,1000.4583,train
17,COPA,0.20131590962409973,0.9130300584360257,351.73047030597604,4.042408,550.98065,0.9345359429717064,0.9325184598565102,30.639892578125,inf,78.37061183746155,938.803,train
18,BAP1,0.2084091454744339,0.9999153830176083,360.2155682384531,4.04062,565.5075,1.0462477169930935,1.0460180528461933,31.566532135009766,inf,80.47330919210147,996.4459,train
19,PTCD1,0.19787928462028503,0.9575689540124454,361.6110099569196,4.513559,534.35657,0.9606844671070576,0.9599428847432137,29.73662567138672,inf,75.84532309063248,884.26697,train
20,PSMA3,0.2143366038799286,1.0224253918500426,375.720201356148,4.0740767,571.20215,1.0015142438933253,0.9992115839268081,31.044965744018555,inf,80.08689482595479,963.7899,train
21,TRA2B,0.21164155006408691,0.9103193038851698,354.97097665889487,4.312026,545.05286,0.9005012735724449,0.8987106531858444,30.068044662475586,inf,76.99986889949714,904.0874,train
22,PSMB5,0.21362857520580292,0.9292068854796465,357.90180810427773,3.9237773,555.6204,0.9467149041593075,0.9450213424861431,30.829570770263672,inf,78.91282920501104,950.46246,train
23,RPL8,0.264848530292511,0.9760310343052334,369.1879494486544,4.428288,568.6137,0.9783613663166761,0.9796440321952105,31.574119567871094,inf,80.63050549379777,996.9249,train
24,RPS17,0.2008172869682312,1.0575352790485044,379.75897160854436,4.387048,571.164,1.0192961879074574,1.0207555536180735,31.467336654663086,inf,80.65432567247998,990.19324,train
25,SUPT6H,0.40151000022888184,1.016269984774274,375.30556672608617,4.3981786,582.6792,1.021739138290286,1.0226893220096827,32.11954116821289,inf,82.29974506116385,1031.6648,train
26,SRRT,0.28466057777404785,1.01818448346804,381.7856497568684,5.2658215,563.4144,1.021785657852888,1.0219991952180862,31.111635208129883,inf,79.53964899566428,967.9338,train
27,RSL1D1,0.19657139480113983,1.016021877657615,373.72924957476494,4.1888294,575.313,1.0340255983173847,1.0330053120851517,31.823923110961914,inf,81.47506637260737,1012.7621,train
28,PSMD6,0.24110989272594452,1.0681818957573326,377.17005596816267,4.896841,597.6527,1.0499430857598782,1.049342393875122,32.80219650268555,inf,84.20284708028876,1075.9841,train
29,NUP160,0.2055680751800537,1.0819634594800365,381.23701517846564,4.773286,602.6755,1.0633869990706444,1.0608237944543362,33.125728607177734,inf,85.0239484340825,1097.3138,train
30,GFER,0.20315825939178467,0.9548034938159843,362.37422592533187,4.0460734,551.3651,0.9536986500024796,0.9538231715559959,30.648691177368164,inf,78.32818646988036,939.3423,train
31,POLR1E,0.2189735770225525,1.0273165370669775,382.6129604335138,4.3390923,583.8836,1.0086220866069198,1.0096636144444346,31.827444076538086,inf,81.88189032115608,1012.9861,train
32,TRMT112,0.21645955741405487,1.0229573513850234,370.3902945391345,3.9344866,594.38135,1.0082001248374581,1.007808796595782,32.90325164794922,inf,84.29673059517962,1082.624,train
33,SNAPC3,0.20264798402786255,0.9298804827218937,360.08418800519075,4.8924522,549.2463,0.9364196360111237,0.9351960942149162,30.684368133544922,inf,78.10461180998902,941.53046,train
34,CHEK1,0.19531545042991638,1.0163836700719666,373.83114173754166,5.309256,577.3483,1.0193848498165607,1.0162445083260536,31.945465087890625,inf,81.60464468491915,1020.51276,train
35,COG2,0.19923889636993408,0.9240084421929234,351.6022318860541,4.7646866,539.5686,0.9601411782205105,0.9586700275540352,30.54036521911621,inf,77.42965952252435,932.71387,train
36,ZMAT2,0.21561865508556366,0.9352573569213483,367.61786032673194,4.0696445,550.04944,0.9139198809862137,0.9131661206483841,30.13191795349121,inf,77.41796451902938,907.9325,train
37,CDK1,0.19995523989200592,0.9387403445853014,361.9070199629612,4.2673073,558.3008,0.945120632648468,0.9463453032076359,31.00571632385254,inf,79.31941359454272,961.3545,train
38,TEFM,0.21040016412734985,1.0086373436383322,371.83370760945405,4.3143115,556.8615,1.0081283552572131,1.008668557740748,30.66244125366211,inf,78.63662006543488,940.1853,train
39,NDC80,0.20868736505508423,1.0061723232863715,366.12928210974917,4.8909187,575.59875,1.0135870249941945,1.0111849196255207,32.00188064575195,inf,81.68269978367537,1024.1204,train
40,CCT3,0.23154820501804352,1.0045531032566468,374.875688673044,3.980133,581.0946,1.0142051223665476,1.0121924774721265,31.56297492980957,inf,81.39583840268607,996.22144,train
41,ICE1,0.21554553508758545,0.9150692242760817,361.61211122184335,4.1385155,534.0715,0.9132719039916992,0.913051038980484,29.432268142700195,inf,75.44137959066734,866.2584,train
42,MRPS35,0.19532497227191925,0.9878367555172571,358.96033729174223,4.467067,571.8501,1.0114020016044378,1.0132142044603825,32.16611099243164,inf,81.84216156635436,1034.6587,train
43,BCAS2,0.23002058267593384,1.0031610551273586,374.8592475513856,4.8845315,583.5787,0.9950691717676818,0.991971273906529,31.92304801940918,inf,82.09371030942839,1019.08093,train
44,XPO1,0.23899388313293457,0.9972543184464066,366.06355181482957,4.9739075,569.96924,1.0223351139575243,1.0209057070314884,32.11189270019531,inf,81.45773248864809,1031.1738,train
45,RCC1,0.19850406050682068,0.9461020738709399,372.0241753857317,4.847634,567.41235,0.9375425577163696,0.9356898367404938,31.104129791259766,inf,79.86702315944416,967.46686,train
46,RRP12,0.24439790844917297,1.0011325692834787,373.87670665910287,4.931142,593.28625,0.9960205983370543,1.0002226483193226,32.56306457519531,inf,83.58099705075144,1060.3533,train
