,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
0,NOL11,0.2530989944934845,1.0253687987492786,377.26758675292024,5.556645,573.201,1.013005775399506,1.0129140093922615,31.717477798461914,inf,81.09924441857493,1005.9984,train
1,RPS29,0.2212577760219574,0.9917374543480996,371.5467254661954,5.0324163,567.1437,0.9934222782030702,0.992258695885539,31.623517990112305,inf,80.4632437291584,1000.0468,train
2,EIF2B5,0.23948310315608978,0.9322657075872312,360.4813572343443,4.4002876,551.0166,0.9259068816900253,0.9251419305801392,30.314067840576172,inf,77.85719997653871,918.94275,train
3,PSMA4,0.222810298204422,0.9793309190902062,360.1986999181086,4.1632204,558.4082,0.9777459502220154,0.9777309931814671,30.871662139892578,inf,79.04393343993117,953.0595,train
4,XPO1,0.2856180667877197,1.0442595548326832,368.1162373281143,4.7666063,572.02527,1.046198759227991,1.0457717403769493,32.164344787597656,inf,81.62548494509474,1034.5452,train
5,RPS20,0.22022518515586853,0.951566244152765,364.5843630259243,4.6146097,555.1842,0.9531309381127357,0.9526427984237671,30.80857276916504,inf,78.68988422450435,949.16815,train
6,HSPA8,0.23008444905281067,0.9868121098840525,373.14006988933124,4.3472776,561.4553,0.9661052189767361,0.966722410172224,30.777156829833984,inf,79.08208039211509,947.2334,train
7,DSN1,0.22952893376350403,1.023268777567167,370.81366143283105,4.4834166,573.3234,1.0211689602583647,1.021900836378336,31.708145141601562,inf,81.14963884629339,1005.4065,train
8,PRELID3B,0.2211601734161377,0.9698996089660906,360.1158351545465,4.4531956,559.625,0.9899662239477038,0.9890241734683514,31.111845016479492,inf,79.42341034922038,967.9469,train
9,COPS4,0.21230344474315643,0.944751655044603,353.29664635920346,4.6673207,552.8522,0.9651281349360943,0.9647482745349407,30.932615280151367,inf,78.79726611539726,956.8266,train
10,CENPJ,0.2237309217453003,0.9219177275141924,356.1557096853839,4.618721,540.6998,0.9194664731621742,0.9199563637375832,29.81773567199707,inf,76.3332919087134,889.09735,train
11,RPL36,0.32077300548553467,0.9744037527903834,365.6910128217025,4.9079523,566.3259,0.9825793113559484,0.9833080861717463,31.272274017333984,inf,80.11530995109501,977.9552,train
12,EIF4E,0.2214202880859375,0.9683408540352253,356.49688901228626,4.4575224,562.35754,1.0005686965887435,0.9996922456193715,31.60112190246582,inf,80.47412565090255,998.63086,train
13,DONSON,0.200852632522583,0.9505615092046844,363.1850279552641,3.9257886,538.231,0.9361529871821404,0.9357903376221657,29.586458206176758,inf,75.91877148753444,875.3585,train
14,RPL14,0.2864890992641449,0.9426288207529444,363.42281905936034,4.3957853,549.2384,0.9557480625808239,0.9560413956642151,30.423954010009766,inf,77.78981642583973,925.617,train
15,PMF1,0.22917822003364563,0.996155788775533,367.62579773814,4.3661137,563.0091,1.002474089153111,1.0015242400113493,31.1600341796875,inf,79.78542026721001,970.94775,train
16,DDX24,0.23645173013210297,0.9467420455314635,358.9570254964958,4.651266,571.06506,0.9505760744214058,0.9513595439493656,31.58049774169922,inf,80.83571854061674,997.3279,train
17,INTS8,0.3047615587711334,1.022980395658729,367.6136403680773,5.0777187,575.9351,1.0133431386202574,1.0119740283116698,32.097618103027344,inf,81.81441677701888,1030.2572,train
18,COPS8,0.19573143124580383,1.0298726646288392,373.74211539653356,3.9925215,574.62756,0.9923673183657229,0.9919254900887609,31.25418472290039,inf,80.61338922316475,976.8241,train
19,PIAS4,0.21394994854927063,1.0648668042722316,373.59451866985273,4.2093163,580.3306,1.0545769408345222,1.0534013248980045,31.93663787841797,inf,81.9039721748417,1019.9487,train
20,MED22,0.2746460437774658,1.0109918825391315,362.0881143274687,4.8691244,575.12396,1.033385757356882,1.0336138680577278,32.419044494628906,inf,82.33410320533467,1050.9946,train
21,GAB2,0.26437169313430786,0.952403887552394,363.38244156553424,4.363154,543.502,0.9626202024519444,0.9626440554857254,29.94097137451172,inf,76.8532861992738,896.46173,train
22,PSMD7,0.2189273089170456,0.980165633775492,365.18706087255373,3.7830088,554.1658,0.9674455560743809,0.9684516228735447,30.617664337158203,inf,78.52564329511944,937.4414,train
23,POLR2A,0.242677703499794,1.0367677488037452,373.7096090084055,3.892744,577.63043,1.0238259881734848,1.0253126006573439,31.533218383789062,inf,81.19104046797288,994.3438,train
24,NUP54,0.2262057065963745,0.9803166968781136,365.60662978199366,4.0981264,552.8386,0.9838956873863935,0.9840069804340601,30.593809127807617,inf,78.26908715849416,935.9811,train
25,IGBP1,0.20038250088691711,1.007256736921253,368.82765194800595,3.9059515,562.3053,1.02095527946949,1.0206866338849068,31.334810256958008,inf,79.96568065563363,981.8703,train
26,POLR2F,0.23368534445762634,1.0586011224046885,369.4929707861966,4.7697716,563.0846,1.0496801175177097,1.0513317547738552,31.102378845214844,inf,79.73865673320442,967.35803,train
27,CNOT3,0.2451024353504181,0.9277541476817932,347.78447025300875,4.5540357,550.04297,0.956644419580698,0.9549341350793839,30.95256233215332,inf,78.733771170397,958.0611,train
28,PELO,0.19627094268798828,0.9846393775195328,359.51392972212307,4.5704856,553.69556,1.0050442810170352,1.005861734971404,31.007709503173828,inf,78.90208293401159,961.47797,train
29,RPL11,0.2110648900270462,1.0362305747013723,368.3043645090595,5.250098,567.15515,1.0419171825051308,1.0415026135742664,31.676925659179688,inf,80.73451903954306,1003.4277,train
30,RPL12,0.23474028706550598,1.074703210798463,377.2371467325644,4.218789,569.71045,1.0645124912261963,1.0652746558189392,31.660812377929688,inf,80.84314959299087,1002.40704,train
31,PHB,0.32863038778305054,0.9422686920553286,354.07841152851023,3.9517224,537.9318,0.9723633509129286,0.9717937298119068,30.256715774536133,inf,76.92653005643452,915.4689,train
32,RPL27A,0.27460622787475586,0.9575151852448479,358.1427214680927,4.1706676,537.80396,0.9821197483688593,0.9815547727048397,30.313764572143555,inf,77.038778290004,918.9243,train
33,USP39,0.22631238400936127,0.9962356528909388,354.03349551436577,4.92172,552.7948,1.0265865754336119,1.0266986060887575,31.274917602539062,inf,79.36550576289724,978.1204,train
34,ISCA2,0.19031673669815063,1.0136325742582761,366.30493312571343,4.683752,575.9407,1.0114581193774939,1.0105802230536938,31.690235137939453,inf,81.35113701634717,1004.27094,train
35,ARGLU1,0.1995430886745453,0.9718231743744626,361.40481111557335,5.1186395,545.85925,0.9855823963880539,0.9853814309462905,30.611204147338867,inf,77.78635628703344,937.0459,train
36,HMGCS1,0.19773048162460327,0.9653524010973388,354.0220224778434,4.8212886,545.90735,0.9776123687624931,0.9783740676939487,30.93848419189453,inf,78.48532669961736,957.1898,train
37,RARS,0.2469308078289032,1.017285751230802,368.52230039901696,4.102805,548.09143,1.0045392434112728,1.0058940276503563,30.47447967529297,inf,77.79603986849199,928.694,train
38,LSM2,0.2656264901161194,0.9683511364812458,360.66300575797356,5.2557783,554.8763,0.9846342336386442,0.9871449172496796,31.146615982055664,inf,79.17168222185059,970.1117,train
39,SF3A2,0.21850159764289856,0.9261567091617533,352.4803103279154,4.004194,544.7877,0.9358227401971817,0.9352476373314857,30.572765350341797,inf,77.83794128577262,934.694,train
40,POLR2B,0.22734934091567993,1.0357877077285824,362.8784890260422,5.2142344,561.2795,1.0167791489511728,1.0154726253822446,31.32854652404785,inf,79.90264246753738,981.4779,train
41,PSMB6,0.2394849956035614,1.0103742757542165,360.10040618743284,4.010743,556.4127,1.0100647462531924,1.0096199428662658,30.992294311523438,inf,79.15543799295286,960.5223,train
42,PSMD12,0.22708603739738464,0.9197969531736869,360.9163898547257,4.3497586,554.7577,0.915799506008625,0.9147002249956131,30.090259552001953,inf,77.66098736479762,905.4238,train
43,PSMA3,0.2373892366886139,0.9275493965069652,360.76389531467544,3.8401988,543.59204,0.906157948076725,0.9057823270559311,29.67583465576172,inf,76.4104993094862,880.6552,train
44,MED10,0.22893300652503967,0.9871381538611043,363.3716151450975,4.757296,548.1012,0.9860164662823081,0.9854745883494616,30.561166763305664,inf,78.0245341371058,933.98486,train
45,SNRPB,0.20778396725654602,1.1363530855054473,385.00750493752946,3.6365232,585.5832,1.0849181339144707,1.0854004472494125,31.866933822631836,inf,82.29217373443842,1015.5014,train
46,C1QBP,0.19781139492988586,1.040438643660312,372.3310232055944,3.9852772,582.49,1.017523143440485,1.0182870291173458,31.662721633911133,inf,81.72330898725123,1002.5279,train
47,TRRAP,0.24614617228507996,0.9534816819232458,366.27765754040047,4.957857,549.7036,0.9590917266905308,0.9600009918212891,30.182533264160156,inf,77.49430599884776,910.98535,train
48,NELFCD,0.2093195766210556,1.0321033091081302,365.78949414406804,4.3593187,597.1664,1.0476924069225788,1.0480837523937225,33.159690856933594,inf,84.81611341361396,1099.5652,train
49,MED19,0.3184695839881897,0.9969334192184408,366.77084542887025,4.210191,551.7184,1.0068896701559424,1.0059586525894701,30.765472412109375,inf,78.43727217810878,946.5143,train
50,SF3B2,0.2078174650669098,0.9710715797167913,363.86603238034155,4.6244383,555.9453,0.9618190117180347,0.9614261984825134,30.742109298706055,inf,78.71565191725281,945.0773,train
51,MED6,0.2955924868583679,0.9678393532701595,365.70844057265055,4.574892,561.65265,0.961732879281044,0.9629521891474724,30.735897064208984,inf,79.00212413240266,944.6953,train
52,NAA38,0.26672112941741943,1.0108569410133983,371.97478964105744,4.4109173,563.33325,0.9804668202996254,0.9802534449845552,30.968467712402344,inf,79.54761481280472,959.046,train
53,SKP2,0.19554764032363892,0.9290079803335706,348.0652930730613,4.148594,548.3655,0.9401395134627819,0.9396913200616837,30.605453491210938,inf,78.18705977997674,936.6938,train
54,RFC3,0.21726728975772858,1.0609081562747964,373.03443661452695,4.4434743,569.7887,1.0573719628155231,1.058799758553505,31.59746551513672,inf,80.78301252918878,998.39984,train
55,SF3B3,0.2116885781288147,0.9523253060013167,365.7670229634333,3.8469338,530.21796,0.9351675808429718,0.934944286942482,29.207061767578125,inf,74.85328293868099,853.0524,train
56,VPS54,0.19319482147693634,1.0167433634149792,365.49465971578104,4.1060863,555.7627,1.024031426757574,1.0230141337960958,31.106464385986328,inf,79.35662641002175,967.6122,train
57,TPX2,0.199276864528656,1.0629602938606726,372.7406380700347,4.5179744,582.54285,1.0560237020254135,1.0547482520341873,32.60682678222656,inf,82.9621948589097,1063.2051,train
58,MRPL14,0.19886913895606995,0.9330519678888899,356.0043617569469,3.878566,538.47485,0.925564132630825,0.9248278811573982,29.760452270507812,inf,76.28360933734426,885.6846,train
59,HEATR1,0.2570728063583374,0.9692381613310774,354.884808283375,4.741838,571.95044,1.00166049413383,1.0022105490788817,32.21891403198242,inf,81.7527298383567,1038.0585,train
60,EIF2B4,0.2556033730506897,0.9408359169034624,361.56161873342114,4.3520646,539.7143,0.9446360692381859,0.9457495734095573,29.933147430419922,inf,76.37366048181127,895.9933,train
61,CRNKL1,0.187311053276062,0.9373018387868111,356.51270070532524,5.058516,536.94385,0.9291436821222305,0.9285445958375931,29.772560119628906,inf,76.10494255705683,886.4053,train
62,LSM6,0.25975364446640015,1.0646340228813442,362.7875883051803,5.098261,581.9713,1.0925218537449837,1.0908707082271576,33.15895080566406,inf,83.93764417506952,1099.5161,train
63,NUMA1,0.1983797550201416,1.0056584606856924,360.52363380114343,4.0206556,564.9841,1.012046717107296,1.0111264251172543,31.26824188232422,inf,80.15416913762563,977.703,train
64,COPS6,0.20812666416168213,0.980202101043507,363.1153526180812,4.257021,574.2321,0.9788341782987118,0.9797032214701176,31.88681983947754,inf,81.50669539528845,1016.7693,train
65,GNL2,0.22262731194496155,1.0516937551411152,368.4125993448391,4.0585485,557.0727,1.0661277398467064,1.0668649524450302,31.233461380004883,inf,79.55073533347147,975.52905,train
66,CCDC86,0.23014767467975616,1.0267477572435277,373.02089845229375,3.9389877,560.4048,1.0132055021822453,1.0125431856140494,30.809858322143555,inf,79.08758476477719,949.2473,train
67,EIF3E,0.23044997453689575,0.9540293705764697,359.6289896995262,4.3518147,555.33014,0.9620191939175129,0.962533637881279,30.850831985473633,inf,78.78044237827842,951.7738,train
